transID,value
NONHSAT028872.2,-255.27
NONHSAT028857.2,-257.1
NONHSAT028852.2,-1151.8
NONHSAT162266.1,-53
NONHSAT231295.1,-177.6
NONHSAT163618.1,-265.6
NONHSAT163617.1,-213.7
NONHSAT232143.1,-75
NONHSAT028840.2,-93.6
NONHSAT163615.1,-139.4
NONHSAT163616.1,-59.3
NONHSAT163613.1,-325.4
NONHSAT163614.1,-254.9
NONHSAT163612.1,-219.8
NONHSAT028830.2,-241.5
NONHSAT028824.2,-157.5
NONHSAT162262.1,-126.6
NONHSAT231291.1,-150.4
NONHSAT163610.1,-274.1
NONHSAT028817.2,-68.9
NONHSAT028804.2,-124.7
NONHSAT028805.2,-528.9
NONHSAT028806.2,-372.9
NONHSAT028807.2,-624.9
NONHSAT162261.1,-347.7
NONHSAT028794.2,-196
NONHSAT028785.2,-126.8
NONHSAT028778.2,-171
NONHSAT028776.2,-103.4
NONHSAT028777.2,-174.4
NONHSAT232137.1,-290.6
NONHSAT232138.1,-241.5
NONHSAT028763.2,-223.1
NONHSAT028766.2,-324.7
NONHSAT232135.1,-107.3
NONHSAT028762.2,-129.1
NONHSAT028755.2,-239.4
NONHSAT162254.1,-130.6
NONHSAT162255.1,-128.1
NONHSAT028749.2,-109.3
NONHSAT028748.2,-102.9
NONHSAT232131.1,-193.6
NONHSAT232132.1,-138.2
NONHSAT232133.1,-194.9
NONHSAT232134.1,-106.7
NONHSAT028744.2,-83.3
NONHSAT028742.2,-110.8
NONHSAT028740.2,-82.3
NONHSAT163602.1,-875.4
NONHSAT163603.1,-173.3
NONHSAT028732.2,-754.6
NONHSAT028729.2,-191.9
NONHSAT028722.2,-90.3
NONHSAT028712.2,-104.3
NONHSAT028687.2,-1122.4
NONHSAT028688.2,-1271.5
NONHSAT028689.2,-1081.3
NONHSAT028690.2,-1309.2
NONHSAT028691.2,-598.2
NONHSAT028692.2,-820.7
NONHSAT028693.2,-789.5
NONHSAT028694.2,-368.3
NONHSAT028695.2,-676.8
NONHSAT028696.2,-452.9
NONHSAT028697.2,-213
NONHSAT028698.2,-445.6
NONHSAT028699.2,-1325.5
NONHSAT028700.2,-826.5
NONHSAT028701.2,-357.9
NONHSAT028702.2,-446.5
NONHSAT028703.2,-600.8
NONHSAT028704.2,-586.1
NONHSAT028705.2,-562.7
NONHSAT028706.2,-470.9
NONHSAT028707.2,-342.2
NONHSAT162248.1,-647.6
NONHSAT028684.2,-138.9
NONHSAT028681.2,-116.1
NONHSAT028676.2,-214
NONHSAT028677.2,-244.8
NONHSAT028678.2,-254.9
NONHSAT028667.2,-99.3
NONHSAT028660.2,-157.6
NONHSAT028661.2,-153.4
NONHSAT028662.2,-142.4
NONHSAT028663.2,-139.6
NONHSAT028665.2,-153.05
NONHSAT163595.1,-127.2
NONHSAT028654.2,-191.4
NONHSAT028655.2,-187.3
NONHSAT028656.2,-188.2
NONHSAT028651.2,-336.4
NONHSAT028652.2,-186.6
NONHSAT163591.1,-166
NONHSAT028650.2,-171.9
NONHSAT028644.2,-238.5
NONHSAT162242.1,-346.8
NONHSAT028639.2,-154.6
NONHSAT028640.2,-227
NONHSAT028641.2,-191.6
NONHSAT028642.2,-53.4
NONHSAT028638.2,-173.2
NONHSAT028624.2,-539
NONHSAT028622.2,-176.1
NONHSAT028623.2,-234.2
NONHSAT028629.2,-155
NONHSAT028630.2,-190.6
NONHSAT028631.2,-95.9
NONHSAT028632.2,-63.2
NONHSAT162237.1,-173.7
NONHSAT231276.1,-484.7
NONHSAT231277.1,-837.4
NONHSAT028621.2,-169
NONHSAT028613.2,-145.8
NONHSAT028612.2,-165.8
NONHSAT028611.2,-91.3
NONHSAT028585.2,-89.1
NONHSAT162232.1,-237.9
NONHSAT162233.1,-92.4
NONHSAT028584.2,-258.9
NONHSAT028583.2,-792.4
NONHSAT028579.2,-537.1
NONHSAT028580.2,-167.6
NONHSAT028582.2,-635
NONHSAT231265.1,-450
NONHSAT231266.1,-327.3
NONHSAT231267.1,-598.8
NONHSAT231268.1,-756.9
NONHSAT231269.1,-813.2
NONHSAT231270.1,-771.8
NONHSAT231271.1,-609.5
NONHSAT028572.2,-174.4
NONHSAT028575.2,-113.8
NONHSAT028576.2,-236.3
NONHSAT028577.2,-88
NONHSAT028578.2,-145.5
NONHSAT028571.2,-132.7
NONHSAT231263.1,-1087.8
NONHSAT028568.2,-190.6
NONHSAT028569.2,-274.4
NONHSAT028570.2,-258.1
NONHSAT028567.2,-1237.9
NONHSAT231264.1,-1169.3
NONHSAT028541.2,-928.1
NONHSAT028539.2,-627
NONHSAT028530.2,-212.2
NONHSAT028531.2,-91.2
NONHSAT163582.1,-225.4
NONHSAT028527.2,-814.6
NONHSAT028528.2,-380.2
NONHSAT028529.2,-183.2
NONHSAT163581.1,-184.1
NONHSAT028516.2,-1011.8
NONHSAT028517.2,-185.3
NONHSAT028519.2,-138.8
NONHSAT163580.1,-340.7
NONHSAT028507.2,-759.1
NONHSAT028509.2,-721.4
NONHSAT028510.2,-768.7
NONHSAT028511.2,-184.9
NONHSAT028512.2,-586.6
NONHSAT028513.2,-167.9
NONHSAT028514.2,-163.9
NONHSAT163579.1,-1191.8
NONHSAT232115.1,-690.1
NONHSAT028506.2,-899.4
NONHSAT028503.2,-525.1
NONHSAT028499.2,-269.7
NONHSAT028497.2,-118.6
NONHSAT028498.2,-106.9
NONHSAT162225.1,-109.1
NONHSAT028495.2,-300.3
NONHSAT028496.2,-221.6
NONHSAT163576.1,-238.4
NONHSAT232113.1,-464.6
NONHSAT232114.1,-261.7
NONHSAT028490.2,-148.3
NONHSAT028491.2,-114.1
NONHSAT028492.2,-103.4
NONHSAT028493.2,-108.7
NONHSAT162224.1,-173.7
NONHSAT028488.2,-388.6
NONHSAT028485.2,-77.4
NONHSAT163573.1,-248.8
NONHSAT028480.2,-781.7
NONHSAT028478.2,-134.3
NONHSAT028473.2,-254.3
NONHSAT028461.2,-126.3
NONHSAT028460.2,-74.7
NONHSAT162219.1,-183.6
NONHSAT028427.2,-103.9
NONHSAT028424.2,-77.5
NONHSAT028418.2,-143.9
NONHSAT028415.2,-947.4
NONHSAT162214.1,-656.9
NONHSAT028392.2,-132.9
NONHSAT028393.2,-137.9
NONHSAT028395.2,-289.2
NONHSAT028396.2,-347.1
NONHSAT028397.2,-268.4
NONHSAT028398.2,-386.1
NONHSAT028399.2,-484.1
NONHSAT028400.2,-207.3
NONHSAT028401.2,-100.1
NONHSAT028402.2,-1112.5
NONHSAT028403.2,-367.2
NONHSAT028404.2,-683.6
NONHSAT028407.2,-245.3
NONHSAT163569.1,-204.2
NONHSAT232105.1,-94.1
NONHSAT028390.2,-131.7
NONHSAT028391.2,-157.2
NONHSAT028380.2,-251.3
NONHSAT028375.2,-146.4
NONHSAT028373.2,-245.2
NONHSAT028369.2,-221.4
NONHSAT028370.2,-1325.5
NONHSAT028371.2,-279.1
NONHSAT028364.2,-237.2
NONHSAT162207.1,-1505.2
NONHSAT028363.2,-187.5
NONHSAT028361.2,-203.5
NONHSAT028360.2,-275.7
NONHSAT163552.1,-218.6
NONHSAT028359.2,-214
NONHSAT028355.2,-546.6
NONHSAT028340.2,-289.7
NONHSAT028341.2,-286.2
NONHSAT028342.2,-147.5
NONHSAT232096.1,-1073.6
NONHSAT232097.1,-770.3
NONHSAT232098.1,-384.1
NONHSAT232099.1,-413.1
NONHSAT028332.2,-113.7
NONHSAT028333.2,-145.3
NONHSAT028335.2,-185.3
NONHSAT028329.2,-225.4
NONHSAT028324.2,-199
NONHSAT028325.2,-266.7
NONHSAT028316.2,-724.3
NONHSAT163547.1,-317.8
NONHSAT028315.2,-465.4
NONHSAT028311.2,-751.4
NONHSAT028303.2,-104.7
NONHSAT028296.2,-115.4
NONHSAT028297.2,-158.2
NONHSAT028295.2,-451.9
NONHSAT028288.2,-1080.7
NONHSAT028289.2,-219.1
NONHSAT028290.2,-259
NONHSAT028291.2,-166.2
NONHSAT028292.2,-933
NONHSAT028294.2,-334
NONHSAT028298.2,-664.2
NONHSAT028300.2,-661.6
NONHSAT028301.2,-624.3
NONHSAT231242.1,-430.4
NONHSAT231244.1,-207.1
NONHSAT028287.2,-928.3
NONHSAT028286.2,-240.1
NONHSAT028269.2,-119.3
NONHSAT028263.2,-80.8
NONHSAT028251.2,-213.3
NONHSAT028252.2,-352.1
NONHSAT162187.1,-234.4
NONHSAT231240.1,-182.6
NONHSAT028247.2,-250
NONHSAT028246.2,-329.1
NONHSAT028242.2,-75.1
NONHSAT231239.1,-111.2
NONHSAT028239.2,-84.3
NONHSAT162186.1,-203.5
NONHSAT028220.2,-211.7
NONHSAT163535.1,-297.3
NONHSAT232075.1,-531
NONHSAT028197.2,-229.2
NONHSAT028195.2,-202.7
NONHSAT028192.2,-310.7
NONHSAT028190.2,-174.8
NONHSAT231236.1,-92.3
NONHSAT028186.2,-56
NONHSAT028181.2,-137.5
NONHSAT028180.2,-206
NONHSAT028170.2,-212.4
NONHSAT028171.2,-167.9
NONHSAT028166.2,-967.5
NONHSAT028164.2,-226.4
NONHSAT028163.2,-210
NONHSAT028165.2,-370.2
NONHSAT232064.1,-1054.5
NONHSAT232065.1,-593
NONHSAT232066.1,-210.4
NONHSAT232067.1,-830.1
NONHSAT028162.2,-227.7
NONHSAT028153.2,-246.7
NONHSAT028154.2,-1127.9
NONHSAT028155.2,-176.7
NONHSAT028156.2,-433
NONHSAT028157.2,-213.6
NONHSAT028158.2,-473.1
NONHSAT028159.2,-125.9
NONHSAT028160.2,-244.7
NONHSAT028161.2,-279.5
NONHSAT162176.1,-349.7
NONHSAT162177.1,-376.5
NONHSAT028148.2,-173.7
NONHSAT028149.2,-68.2
NONHSAT028150.2,-922.4
NONHSAT028151.2,-184.2
NONHSAT028152.2,-347.3
NONHSAT028147.2,-262.1
NONHSAT162173.1,-592.5
NONHSAT028119.2,-119.1
NONHSAT028112.2,-147.6
NONHSAT028109.2,-532.9
NONHSAT028095.2,-1258
NONHSAT028096.2,-307.9
NONHSAT028097.2,-108.1
NONHSAT028101.2,-75.6
NONHSAT163522.1,-187.3
NONHSAT028093.2,-999.7
NONHSAT028094.2,-997
NONHSAT028091.2,-209.6
NONHSAT028092.2,-213.5
NONHSAT232061.1,-297
NONHSAT028089.2,-498.4
NONHSAT232057.1,-249.7
NONHSAT232060.1,-241.4
NONHSAT028087.2,-471.9
NONHSAT028086.2,-346.3
NONHSAT028082.2,-226.1
NONHSAT162169.1,-89.6
NONHSAT231221.1,-1402.6
NONHSAT231222.1,-69.5
NONHSAT231223.1,-1056
NONHSAT028071.2,-103.3
NONHSAT028069.2,-271.7
NONHSAT028070.2,-988.5
NONHSAT162167.1,-117.9
NONHSAT028067.2,-304.5
NONHSAT028068.2,-210
NONHSAT028066.2,-196.4
NONHSAT028062.2,-329
NONHSAT028057.2,-564.1
NONHSAT028058.2,-806.4
NONHSAT028059.2,-427.2
NONHSAT028060.2,-395.5
NONHSAT162166.1,-70.1
NONHSAT028056.2,-86.9
NONHSAT163519.1,-313.4
NONHSAT028044.2,-183.6
NONHSAT028029.2,-182
NONHSAT028030.2,-160.2
NONHSAT232048.1,-1580.8
NONHSAT232049.1,-744.6
NONHSAT028026.2,-123.6
NONHSAT028027.2,-124.1
NONHSAT028028.2,-139.5
NONHSAT162164.1,-85.4
NONHSAT162165.1,-143.2
NONHSAT028025.2,-185.5
NONHSAT028023.2,-72.5
NONHSAT028019.2,-241.3
NONHSAT028010.2,-106.1
NONHSAT028004.2,-185.5
NONHSAT028001.2,-276.4
NONHSAT028002.2,-99.2
NONHSAT028003.2,-66.7
NONHSAT027999.2,-197.1
NONHSAT027997.2,-235.7
NONHSAT027994.2,-177.6
NONHSAT027995.2,-182
NONHSAT027991.2,-167.1
NONHSAT027992.2,-120.6
NONHSAT163515.1,-120.6
NONHSAT027989.2,-59.8
NONHSAT027990.2,-565.9
NONHSAT162157.1,-197.5
NONHSAT162158.1,-135.6
NONHSAT027988.2,-448.7
NONHSAT027976.2,-70.7
NONHSAT027973.2,-1026.6
NONHSAT027974.2,-113.5
NONHSAT162150.1,-112.8
NONHSAT027971.2,-201.3
NONHSAT027972.2,-159
NONHSAT162149.1,-324.4
NONHSAT027959.2,-561.4
NONHSAT027958.2,-405.9
NONHSAT027957.2,-64.3
NONHSAT027952.2,-91.9
NONHSAT027953.2,-85.6
NONHSAT027954.2,-164.6
NONHSAT027955.2,-178.7
NONHSAT027956.2,-171.3
NONHSAT027946.2,-215.5
NONHSAT162145.1,-350.4
NONHSAT027943.2,-257.2
NONHSAT162144.1,-338.1
NONHSAT231211.1,-198.7
NONHSAT027937.2,-830.6
NONHSAT163506.1,-831
NONHSAT027932.2,-58.3
NONHSAT027928.2,-86.5
NONHSAT027927.2,-242.6
NONHSAT162136.1,-192.3
NONHSAT027919.2,-131.9
NONHSAT027920.2,-267.3
NONHSAT027923.2,-235.3
NONHSAT027924.2,-100.9
NONHSAT162135.1,-152
NONHSAT027917.2,-134
NONHSAT027915.2,-144.9
NONHSAT027911.2,-76.2
NONHSAT027912.2,-56.4
NONHSAT162131.1,-109.1
NONHSAT162132.1,-95
NONHSAT027910.2,-129.8
NONHSAT027909.2,-160.8
NONHSAT027914.2,-317.4
NONHSAT027897.2,-118.09
NONHSAT027898.2,-210.6
NONHSAT027899.2,-151
NONHSAT027900.2,-241
NONHSAT027901.2,-613.1
NONHSAT027902.2,-170
NONHSAT027903.2,-102.8
NONHSAT027904.2,-202.1
NONHSAT027905.2,-194.8
NONHSAT027906.2,-92.1
NONHSAT027907.2,-243.2
NONHSAT027908.2,-936.9
NONHSAT232040.1,-60.4
NONHSAT232041.1,-160.6
NONHSAT232042.1,-706.1
NONHSAT027895.2,-87.2
NONHSAT027890.2,-157.2
NONHSAT027889.2,-164
NONHSAT027862.2,-663.8
NONHSAT027863.2,-413.1
NONHSAT027874.2,-116.8
NONHSAT027875.2,-147.6
NONHSAT027879.2,-134.1
NONHSAT027882.2,-39.4
NONHSAT027883.2,-973.2
NONHSAT232031.1,-744.4
NONHSAT232035.1,-285.4
NONHSAT232036.1,-93.1
NONHSAT027881.2,-76.4
NONHSAT162123.1,-75.3
NONHSAT027864.2,-142
NONHSAT027865.2,-172.7
NONHSAT027866.2,-260.1
NONHSAT027867.2,-167.3
NONHSAT027868.2,-124.3
NONHSAT027869.2,-108.2
NONHSAT027870.2,-122.2
NONHSAT027871.2,-135.9
NONHSAT027873.2,-165.9
NONHSAT027876.2,-119.2
NONHSAT027877.2,-84.7
NONHSAT027878.2,-864.2
NONHSAT027885.2,-69.7
NONHSAT027886.2,-101.5
NONHSAT027892.2,-113.77
NONHSAT162116.1,-178.7
NONHSAT162117.1,-189.5
NONHSAT162118.1,-156.3
NONHSAT162119.1,-232.2
NONHSAT162120.1,-130
NONHSAT162121.1,-404
NONHSAT162124.1,-81.4
NONHSAT162126.1,-121.4
NONHSAT162127.1,-271.4
NONHSAT231184.1,-427
NONHSAT231185.1,-506.7
NONHSAT231186.1,-127.6
NONHSAT231187.1,-74.9
NONHSAT231189.1,-479.1
NONHSAT231190.1,-364.6
NONHSAT231191.1,-331.6
NONHSAT231192.1,-181.1
NONHSAT231193.1,-174.9
NONHSAT231194.1,-172.9
NONHSAT231195.1,-658.5
NONHSAT231196.1,-125.4
NONHSAT231197.1,-141.1
NONHSAT231198.1,-76.5
NONHSAT231199.1,-61.6
NONHSAT231200.1,-229
NONHSAT162115.1,-169.5
NONHSAT231180.1,-542.4
NONHSAT231181.1,-256.4
NONHSAT231182.1,-459.7
NONHSAT231183.1,-440.4
NONHSAT163497.1,-239.3
NONHSAT027856.2,-469.1
NONHSAT027855.2,-88.5
NONHSAT163493.1,-273.6
NONHSAT163494.1,-136
NONHSAT027850.2,-149
NONHSAT027852.2,-1036.2
NONHSAT027853.2,-146.7
NONHSAT231175.1,-311.9
NONHSAT231176.1,-185.4
NONHSAT231179.1,-487.1
NONHSAT027848.2,-39.8
NONHSAT163492.1,-390.19
NONHSAT027847.2,-194.5
NONHSAT027840.2,-518.7
NONHSAT027838.2,-395.4
NONHSAT027837.2,-99.3
NONHSAT162110.1,-359.1
NONHSAT163485.1,-425.6
NONHSAT232029.1,-899.4
NONHSAT027830.2,-194.5
NONHSAT163481.1,-89.4
NONHSAT163482.1,-149.6
NONHSAT232024.1,-202.3
NONHSAT027821.2,-150.4
NONHSAT027819.2,-198.6
NONHSAT027815.2,-196.9
NONHSAT027814.2,-125.7
NONHSAT027810.2,-402.7
NONHSAT027802.2,-74.2
NONHSAT027803.2,-82.31
NONHSAT027804.2,-95.3
NONHSAT027799.2,-600.2
NONHSAT027796.2,-187.3
NONHSAT027794.2,-146.3
NONHSAT027793.2,-63.5
NONHSAT162097.1,-75
NONHSAT027792.2,-194.6
NONHSAT027790.2,-65.8
NONHSAT027791.2,-287.8
NONHSAT162091.1,-146.6
NONHSAT162092.1,-149.1
NONHSAT027789.2,-67.9
NONHSAT027787.2,-140.3
NONHSAT027788.2,-146.2
NONHSAT162088.1,-50.4
NONHSAT162089.1,-48.9
NONHSAT162090.1,-72.4
NONHSAT027784.2,-303
NONHSAT163469.1,-66.4
NONHSAT027782.2,-118.1
NONHSAT027783.2,-118.2
NONHSAT027780.2,-793.7
NONHSAT027777.2,-125
NONHSAT027771.2,-555.4
NONHSAT162084.1,-199.4
NONHSAT162085.1,-181.4
NONHSAT027768.2,-67.8
NONHSAT027767.2,-106.2
NONHSAT163467.1,-201.4
NONHSAT027759.2,-187.4
NONHSAT027752.2,-136.9
NONHSAT027753.2,-124
NONHSAT027754.2,-113.3
NONHSAT027755.2,-93.6
NONHSAT027756.2,-91.8
NONHSAT027757.2,-86.3
NONHSAT027758.2,-78.2
NONHSAT162079.1,-204.3
NONHSAT027751.2,-147.5
NONHSAT027746.2,-230.7
NONHSAT027747.2,-104.9
NONHSAT027744.2,-61.6
NONHSAT027743.2,-293.9
NONHSAT027732.2,-154.4
NONHSAT027735.2,-247.3
NONHSAT027736.2,-176.6
NONHSAT027737.2,-177.7
NONHSAT027738.2,-195.6
NONHSAT027740.2,-136.2
NONHSAT027741.2,-114.9
NONHSAT162072.1,-130.7
NONHSAT162073.1,-355.6
NONHSAT162074.1,-95.6
NONHSAT162075.1,-112.3
NONHSAT027727.2,-134.7
NONHSAT027729.2,-69.1
NONHSAT027730.2,-47.2
NONHSAT027731.2,-68.3
NONHSAT163462.1,-66.9
NONHSAT162069.1,-228.8
NONHSAT027723.2,-136.2
NONHSAT163460.1,-136
NONHSAT163461.1,-615.72
NONHSAT027720.2,-318.9
NONHSAT027721.2,-99.1
NONHSAT027722.2,-97.2
NONHSAT162068.1,-135.5
NONHSAT027716.2,-90.2
NONHSAT027710.2,-240.9
NONHSAT027707.2,-677.7
NONHSAT027700.2,-293.6
NONHSAT027701.2,-306.1
NONHSAT027702.2,-282
NONHSAT162060.1,-211.1
NONHSAT027691.2,-386.4
NONHSAT162058.1,-119.9
NONHSAT027688.2,-112.7
NONHSAT027686.2,-124.7
NONHSAT027687.2,-65
NONHSAT027674.2,-196.9
NONHSAT027673.2,-102.3
NONHSAT027672.2,-288.05
NONHSAT027661.2,-27
NONHSAT140067.2,-93.5
NONHSAT027657.2,-504.8
NONHSAT027654.2,-578.3
NONHSAT027658.2,-192.3
NONHSAT027659.2,-193.3
NONHSAT163454.1,-282.8
NONHSAT027652.2,-143
NONHSAT027651.2,-244.3
NONHSAT162047.1,-222.7
NONHSAT231169.1,-463.4
NONHSAT027648.2,-598.9
NONHSAT163451.1,-599
NONHSAT027642.2,-206.7
NONHSAT027635.2,-68.8
NONHSAT027633.2,-83.8
NONHSAT027621.2,-203
NONHSAT027620.2,-76.5
NONHSAT027609.2,-530.8
NONHSAT027606.2,-135.5
NONHSAT027602.2,-57.9
NONHSAT027601.2,-611.8
NONHSAT162029.1,-231.8
NONHSAT162030.1,-431.7
NONHSAT027580.2,-1170.3
NONHSAT027584.2,-187.5
NONHSAT027585.2,-244.2
NONHSAT027589.2,-52.8
NONHSAT027593.2,-256.4
NONHSAT163440.1,-415.4
NONHSAT163441.1,-300.6
NONHSAT231994.1,-309.4
NONHSAT231995.1,-511.6
NONHSAT231996.1,-655.6
NONHSAT231997.1,-79.5
NONHSAT231998.1,-340.8
NONHSAT231999.1,-75.4
NONHSAT027592.2,-388.5
NONHSAT027590.2,-118.2
NONHSAT027587.2,-83.3
NONHSAT027573.2,-58.6
NONHSAT027575.2,-419.5
NONHSAT163439.1,-46.8
NONHSAT231990.1,-489.2
NONHSAT027567.2,-589.5
NONHSAT027558.2,-158.6
NONHSAT027559.2,-350.07
NONHSAT027566.2,-329
NONHSAT231160.1,-113.1
NONHSAT231161.1,-450.7
NONHSAT027557.2,-149.2
NONHSAT027555.2,-105.3
NONHSAT027554.2,-275.2
NONHSAT027548.2,-102.2
NONHSAT027546.2,-285.5
NONHSAT163436.1,-287.2
NONHSAT231987.1,-79
NONHSAT140066.2,-89.8
NONHSAT027538.2,-71.1
NONHSAT027537.2,-260.6
NONHSAT027531.2,-155.7
NONHSAT163429.1,-769.1
NONHSAT163430.1,-225.2
NONHSAT231985.1,-648
NONHSAT027529.2,-88.9
NONHSAT162016.1,-90.2
NONHSAT027514.2,-209.1
NONHSAT027516.2,-978.4
NONHSAT027518.2,-255.3
NONHSAT027519.2,-190.7
NONHSAT162013.1,-83.5
NONHSAT231150.1,-585.4
NONHSAT027513.2,-473.1
NONHSAT162012.1,-471.4
NONHSAT231140.1,-830.2
NONHSAT027511.2,-199.7
NONHSAT163419.1,-278.7
NONHSAT027510.2,-104.8
NONHSAT027501.2,-124.1
NONHSAT027502.2,-131
NONHSAT027503.2,-155.6
NONHSAT163416.1,-67.4
NONHSAT163417.1,-62.3
NONHSAT163418.1,-144.1
NONHSAT027500.2,-213.3
NONHSAT027496.2,-108.6
NONHSAT027493.2,-189.4
NONHSAT027494.2,-55.1
NONHSAT162002.1,-371.3
NONHSAT027490.2,-49.6
NONHSAT027489.2,-462.6
NONHSAT027492.2,-204.8
NONHSAT162000.1,-475.3
NONHSAT162001.1,-419.7
NONHSAT027487.2,-645.1
NONHSAT163406.1,-114.5
NONHSAT163407.1,-139.6
NONHSAT027480.2,-246.9
NONHSAT027481.2,-158.7
NONHSAT231976.1,-870.5
NONHSAT027478.2,-296.3
NONHSAT161998.1,-76.6
NONHSAT161999.1,-108.7
NONHSAT027477.2,-99.7
NONHSAT027475.2,-707.1
NONHSAT027476.2,-99.8
NONHSAT027463.2,-111.1
NONHSAT027462.2,-247.6
NONHSAT027460.2,-61.7
NONHSAT027459.2,-90
NONHSAT027457.2,-491.7
NONHSAT027453.2,-78.7
NONHSAT027454.2,-342.3
NONHSAT163398.1,-342.3
NONHSAT027451.2,-100.5
NONHSAT161989.1,-100.5
NONHSAT027447.2,-282.1
NONHSAT027448.2,-174.8
NONHSAT027449.2,-141.6
NONHSAT163397.1,-436.2
NONHSAT231961.1,-555.5
NONHSAT231962.1,-218.4
NONHSAT027445.2,-70.14
NONHSAT027443.2,-697
NONHSAT027444.2,-687.9
NONHSAT163394.1,-689.1
NONHSAT027441.2,-380.7
NONHSAT027438.2,-249
NONHSAT027434.2,-175.5
NONHSAT027435.2,-284.2
NONHSAT163392.1,-171.9
NONHSAT163393.1,-214.4
NONHSAT231954.1,-1066.3
NONHSAT231955.1,-1075.6
NONHSAT231956.1,-623
NONHSAT027429.2,-40.5
NONHSAT027423.2,-102.7
NONHSAT027424.2,-194.1
NONHSAT027422.2,-94.7
NONHSAT027425.2,-77.9
NONHSAT027426.2,-87.5
NONHSAT027421.2,-69.2
NONHSAT027420.2,-37.4
NONHSAT027415.2,-709.7
NONHSAT027409.2,-300.1
NONHSAT027407.2,-172.6
NONHSAT027403.2,-227.2
NONHSAT027402.2,-114.6
NONHSAT027401.2,-452.5
NONHSAT027396.2,-153.3
NONHSAT027397.2,-139.7
NONHSAT027399.2,-198.8
NONHSAT163385.1,-151.2
NONHSAT163386.1,-334.1
NONHSAT027392.2,-154.6
NONHSAT027393.2,-204.2
NONHSAT161982.1,-261.4
NONHSAT027387.2,-68.1
NONHSAT027388.2,-76.9
NONHSAT027365.2,-166.4
NONHSAT027367.2,-1201.6
NONHSAT027369.2,-436.3
NONHSAT027370.2,-134.1
NONHSAT027371.2,-137.1
NONHSAT027374.2,-389.1
NONHSAT027376.2,-172.3
NONHSAT027378.2,-311.5
NONHSAT027379.2,-249.1
NONHSAT027382.2,-1189.57
NONHSAT027383.2,-185
NONHSAT231928.1,-257.8
NONHSAT231929.1,-1022
NONHSAT231933.1,-1051.9
NONHSAT231935.1,-777.5
NONHSAT231937.1,-466.97
NONHSAT231938.1,-635.3
NONHSAT231939.1,-1053.57
NONHSAT231940.1,-471.17
NONHSAT231941.1,-851.9
NONHSAT231942.1,-323.1
NONHSAT231943.1,-170.6
NONHSAT027364.2,-138.5
NONHSAT027362.2,-94.4
NONHSAT027361.2,-219.2
NONHSAT231926.1,-293.7
NONHSAT231927.1,-72.8
NONHSAT027356.2,-135.6
NONHSAT027357.2,-157.1
NONHSAT027358.2,-151
NONHSAT163379.1,-158.7
NONHSAT027350.2,-122.6
NONHSAT027351.2,-274.1
NONHSAT163377.1,-275.2
NONHSAT231923.1,-642.3
NONHSAT231924.1,-198.3
NONHSAT231925.1,-243.1
NONHSAT027341.2,-89.1
NONHSAT027340.2,-252.5
NONHSAT027337.2,-338.7
NONHSAT231920.1,-439.7
NONHSAT027335.2,-192.1
NONHSAT027333.2,-162.3
NONHSAT027332.2,-99.8
NONHSAT161971.1,-99.7
NONHSAT027328.2,-95.2
NONHSAT027329.2,-161.6
NONHSAT161970.1,-173.6
NONHSAT027324.2,-545.1
NONHSAT163373.1,-544.7
NONHSAT231918.1,-500.9
NONHSAT027315.2,-106.3
NONHSAT027316.2,-167.8
NONHSAT027317.2,-143.5
NONHSAT027318.2,-94.6
NONHSAT161966.1,-286.1
NONHSAT161967.1,-313.2
NONHSAT161968.1,-209.1
NONHSAT161969.1,-107
NONHSAT027312.2,-213
NONHSAT027313.2,-120.1
NONHSAT027314.2,-69.4
NONHSAT027320.2,-145.3
NONHSAT027321.2,-150
NONHSAT027322.2,-198.5
NONHSAT163372.1,-436.2
NONHSAT231898.1,-246.4
NONHSAT231899.1,-199.8
NONHSAT231903.1,-204.4
NONHSAT231905.1,-237.6
NONHSAT231906.1,-117.2
NONHSAT231907.1,-216.4
NONHSAT231908.1,-119.3
NONHSAT231909.1,-192.8
NONHSAT231910.1,-503.1
NONHSAT231911.1,-378.2
NONHSAT231912.1,-132.4
NONHSAT231913.1,-174
NONHSAT231914.1,-224
NONHSAT231916.1,-337.4
NONHSAT027309.2,-86.3
NONHSAT161962.1,-156.3
NONHSAT161963.1,-63.3
NONHSAT161964.1,-100
NONHSAT027303.2,-362.6
NONHSAT027304.2,-359.7
NONHSAT027299.2,-198.7
NONHSAT027301.2,-198.4
NONHSAT027302.2,-440.1
NONHSAT161958.1,-485.9
NONHSAT027283.2,-295.3
NONHSAT027285.2,-252.4
NONHSAT163368.1,-423.6
NONHSAT163369.1,-435.4
NONHSAT231893.1,-306
NONHSAT231894.1,-230.6
NONHSAT027280.2,-183.25
NONHSAT027274.2,-207.2
NONHSAT027272.2,-69.3
NONHSAT163365.1,-69.3
NONHSAT027269.2,-97.4
NONHSAT027266.2,-120.6
NONHSAT027262.2,-147.4
NONHSAT027261.2,-767.9
NONHSAT027260.2,-122.3
NONHSAT161946.1,-123.9
NONHSAT027258.2,-150.4
NONHSAT027259.2,-107.3
NONHSAT161944.1,-150.4
NONHSAT161945.1,-108.4
NONHSAT027241.2,-216.9
NONHSAT161941.1,-226
NONHSAT027238.2,-381.5
NONHSAT027234.2,-233.3
NONHSAT027230.2,-386.8
