transID,eng
NONMMUT046104.2,-83.4
NONMMUT046105.2,-803.9
NONMMUT114625.1,-1752.5
NONMMUT114626.1,-171.6
NONMMUT114627.1,-433.9
NONMMUT147928.1,-1097.77
NONMMUT147929.1,-690.57
NONMMUT147930.1,-990
NONMMUT147931.1,-220.2
NONMMUT147932.1,-458.6
NONMMUT147933.1,-561.3
NONMMUT147934.1,-50.2
NONMMUT147935.1,-839.5
NONMMUT147936.1,-455
NONMMUT147937.1,-1444.34
NONMMUT046099.2,-219.9
NONMMUT046100.2,-395.8
NONMMUT116144.1,-2775.7
NONMMUT116145.1,-584.1
NONMMUT116146.1,-815.3
NONMMUT148400.1,-1723
NONMMUT148401.1,-1496.6
NONMMUT148402.1,-1520.8
NONMMUT148403.1,-1728.9
NONMMUT046097.2,-771.9
NONMMUT046095.2,-938.7
NONMMUT046094.2,-1032.2
NONMMUT046089.2,-266.8
NONMMUT046068.2,-733.5
NONMMUT114605.1,-127.6
NONMMUT046067.2,-1014.8
NONMMUT046065.2,-1228.9
NONMMUT046064.2,-104.9
NONMMUT046063.2,-583.9
NONMMUT046062.2,-649.4
NONMMUT046061.2,-1527.5
NONMMUT046060.2,-357.3
NONMMUT046059.2,-582
NONMMUT046058.2,-419.7
NONMMUT046057.2,-582.2
NONMMUT046051.2,-309.8
NONMMUT046043.2,-657.8
NONMMUT046032.2,-417
NONMMUT046030.2,-385.2
NONMMUT046028.2,-968.3
NONMMUT046016.2,-982.34
NONMMUT046013.2,-438
NONMMUT114580.1,-423.47
NONMMUT114581.1,-417.47
NONMMUT114582.1,-237.5
NONMMUT114583.1,-288.6
NONMMUT114584.1,-170.3
NONMMUT046012.2,-792.4
NONMMUT046008.2,-299.2
NONMMUT046009.2,-935.2
NONMMUT046011.2,-99.2
NONMMUT046003.2,-112
NONMMUT046004.2,-105.4
NONMMUT114566.1,-757.6
NONMMUT114567.1,-81
NONMMUT114568.1,-198.9
NONMMUT046001.2,-339.6
NONMMUT114562.1,-191.4
NONMMUT114563.1,-56.2
NONMMUT045999.2,-566.9
NONMMUT114544.1,-95.9
NONMMUT045991.2,-365.07
NONMMUT045983.2,-360.7
NONMMUT045979.2,-524.8
NONMMUT045969.2,-632.2
NONMMUT045966.2,-213.1
NONMMUT045940.2,-31.8
NONMMUT045941.2,-31.6
NONMMUT045942.2,-35.4
NONMMUT045943.2,-31.4
NONMMUT045938.2,-645.4
NONMMUT045935.2,-910.9
NONMMUT112532.1,-471.7
NONMMUT045933.2,-433
NONMMUT045932.2,-253.6
NONMMUT045930.2,-655.2
NONMMUT045929.2,-444
NONMMUT045928.2,-302.2
NONMMUT112525.1,-302.2
NONMMUT045924.2,-746.6
NONMMUT114518.1,-2471.7
NONMMUT045922.2,-694
NONMMUT045909.2,-181
NONMMUT114513.1,-452.2
NONMMUT045906.2,-699.9
NONMMUT045903.2,-227.4
NONMMUT045902.2,-386.5
NONMMUT045898.2,-152.9
NONMMUT045897.2,-610.1
NONMMUT045896.2,-426.79
NONMMUT045895.2,-371.8
NONMMUT045894.2,-969.8
NONMMUT045893.2,-331.4
NONMMUT045892.2,-681.5
NONMMUT114488.1,-231.6
NONMMUT045873.2,-1050.3
NONMMUT112495.1,-1050.3
NONMMUT045869.2,-228.8
NONMMUT045870.2,-974.5
NONMMUT045871.2,-905.2
NONMMUT045867.2,-1028.2
NONMMUT045865.2,-817.2
NONMMUT114483.1,-150.1
NONMMUT045860.2,-404.5
NONMMUT045859.2,-534.7
NONMMUT045857.2,-580.7
NONMMUT045835.2,-135.3
NONMMUT045829.2,-163.1
NONMMUT045830.2,-188.1
NONMMUT112478.1,-270.1
NONMMUT045828.2,-70.1
NONMMUT112477.1,-93.8
NONMMUT045827.2,-61.2
NONMMUT114471.1,-62.1
NONMMUT045826.2,-749.6
NONMMUT045825.2,-876.9
NONMMUT045823.2,-212.2
NONMMUT045821.2,-1002.9
NONMMUT045822.2,-622.7
NONMMUT045820.2,-103.4
NONMMUT112470.1,-151.3
NONMMUT112471.1,-125
NONMMUT045817.2,-184.6
NONMMUT045818.2,-117.1
NONMMUT045819.2,-154.1
NONMMUT114449.1,-702.9
NONMMUT114450.1,-288.1
NONMMUT114451.1,-468.6
NONMMUT114452.1,-453.5
NONMMUT114453.1,-184.2
NONMMUT114459.1,-861.2
NONMMUT114464.1,-514.7
NONMMUT045815.2,-211.6
NONMMUT045816.2,-176.1
NONMMUT114438.1,-532.5
NONMMUT114439.1,-859.5
NONMMUT114440.1,-316.1
NONMMUT114441.1,-327.8
NONMMUT114442.1,-290
NONMMUT114443.1,-78.9
NONMMUT114444.1,-244.6
NONMMUT114445.1,-362.12
NONMMUT045812.2,-189.2
NONMMUT045813.2,-145
NONMMUT045814.2,-299.1
NONMMUT045809.2,-170.6
NONMMUT045810.2,-221.1
NONMMUT045811.2,-168.8
NONMMUT114428.1,-255.5
NONMMUT114429.1,-344.4
NONMMUT045807.2,-266.2
NONMMUT045802.2,-679.6
NONMMUT045797.2,-220.6
NONMMUT112464.1,-281.4
NONMMUT045794.2,-259.7
NONMMUT045793.2,-762.6
NONMMUT045792.2,-208.2
NONMMUT045788.2,-401.1
NONMMUT045789.2,-700.7
NONMMUT114425.1,-151.3
NONMMUT114427.1,-104.3
NONMMUT147893.1,-246
NONMMUT045787.2,-544.5
NONMMUT045786.2,-470.9
NONMMUT114426.1,-494.5
NONMMUT045783.2,-84.4
NONMMUT045782.2,-208.9
NONMMUT045780.2,-699.8
NONMMUT045778.2,-706.3
NONMMUT045777.2,-445.2
NONMMUT045776.2,-618.7
NONMMUT045774.2,-269.2
NONMMUT045770.2,-256.6
NONMMUT045766.2,-114.4
NONMMUT045767.2,-243.4
NONMMUT045768.2,-208.4
NONMMUT112453.1,-667
NONMMUT045757.2,-445.4
NONMMUT045752.2,-439.4
NONMMUT045743.2,-1431
NONMMUT045744.2,-1431.7
NONMMUT114416.1,-262.9
NONMMUT114417.1,-1434.8
NONMMUT045736.2,-370.4
NONMMUT045737.2,-85.7
NONMMUT114405.1,-151.3
NONMMUT147885.1,-651.8
NONMMUT147886.1,-474.8
NONMMUT147887.1,-868.4
NONMMUT147888.1,-283.3
NONMMUT147889.1,-1264.25
NONMMUT147890.1,-767.42
NONMMUT045733.2,-177.6
NONMMUT045735.2,-571.4
NONMMUT112420.1,-295.84
NONMMUT112421.1,-281.44
NONMMUT112422.1,-193.9
NONMMUT112423.1,-90.5
NONMMUT112424.1,-1108.2
NONMMUT112425.1,-585.6
NONMMUT112426.1,-628.4
NONMMUT045731.2,-1160.2
NONMMUT045729.2,-57.9
NONMMUT112410.1,-352.5
NONMMUT112411.1,-182
NONMMUT147590.1,-95.8
NONMMUT045727.2,-689.6
NONMMUT045726.2,-488.9
NONMMUT045728.2,-550.7
NONMMUT045732.2,-175
NONMMUT114393.1,-128.7
NONMMUT114394.1,-242.37
NONMMUT114403.1,-95.5
NONMMUT045725.2,-129.7
NONMMUT045724.2,-848.1
NONMMUT045723.2,-731.5
NONMMUT112408.1,-325.7
NONMMUT112409.1,-563.4
NONMMUT045720.2,-123.4
NONMMUT045716.2,-679.4
NONMMUT045709.2,-123
NONMMUT045710.2,-501.2
NONMMUT045711.2,-151.1
NONMMUT045712.2,-523.5
NONMMUT045713.2,-138.2
NONMMUT045714.2,-523.7
NONMMUT045715.2,-444
NONMMUT045717.2,-473.9
NONMMUT045718.2,-474.4
NONMMUT112397.1,-186.1
NONMMUT112398.1,-234.9
NONMMUT112402.1,-4219.9
NONMMUT112403.1,-134.3
NONMMUT112405.1,-91
NONMMUT045708.2,-814.7
NONMMUT045707.2,-535.5
NONMMUT045706.2,-804.7
NONMMUT045704.2,-199.5
NONMMUT045705.2,-238.1
NONMMUT045690.2,-400.8
NONMMUT112370.1,-497.37
NONMMUT112371.1,-96.7
NONMMUT112372.1,-424.97
NONMMUT112373.1,-423.77
NONMMUT045689.2,-499.7
NONMMUT045686.2,-435.2
NONMMUT045685.2,-236.5
NONMMUT045676.2,-942.6
NONMMUT045662.2,-364.9
NONMMUT045657.2,-720.22
NONMMUT045655.2,-906.2
NONMMUT045654.2,-591.4
NONMMUT045650.2,-112.1
NONMMUT045651.2,-134.7
NONMMUT112349.1,-589.8
NONMMUT112350.1,-1267.2
NONMMUT112351.1,-1129.4
NONMMUT112353.1,-337.8
NONMMUT045647.2,-270.9
NONMMUT045646.2,-271.1
NONMMUT045637.2,-299.1
NONMMUT045636.2,-638.2
NONMMUT045634.2,-294.8
NONMMUT045630.2,-244.3
NONMMUT045629.2,-942.4
NONMMUT045628.2,-382.6
NONMMUT045611.2,-322.6
NONMMUT045612.2,-339.1
NONMMUT045613.2,-347.1
NONMMUT045614.2,-439.2
NONMMUT045615.2,-383.6
NONMMUT045616.2,-316.3
NONMMUT045617.2,-458.9
NONMMUT045618.2,-293.5
NONMMUT045619.2,-369.1
NONMMUT045620.2,-353.4
NONMMUT045621.2,-432.9
NONMMUT045622.2,-510.2
NONMMUT045623.2,-528
NONMMUT045624.2,-206.87
NONMMUT114311.1,-84.8
NONMMUT114312.1,-429.7
NONMMUT045609.2,-676.2
NONMMUT045601.2,-112.2
NONMMUT045602.2,-194.1
NONMMUT045603.2,-124.5
NONMMUT114307.1,-137.6
NONMMUT114308.1,-380.3
NONMMUT114309.1,-194.1
NONMMUT114310.1,-369
NONMMUT045598.2,-112.8
NONMMUT045599.2,-125.5
NONMMUT045600.2,-121.1
NONMMUT045596.2,-256.5
NONMMUT045594.2,-106.7
NONMMUT045595.2,-129.3
NONMMUT045597.2,-167.2
NONMMUT114300.1,-120.27
NONMMUT114301.1,-100.5
NONMMUT114302.1,-177
NONMMUT114303.1,-75.4
NONMMUT114304.1,-40.2
NONMMUT114305.1,-36
NONMMUT114306.1,-55.2
NONMMUT045592.2,-643.3
NONMMUT045590.2,-242.3
NONMMUT114299.1,-92.1
NONMMUT045585.2,-1026.7
NONMMUT045586.2,-1040.5
NONMMUT045587.2,-1000.6
NONMMUT045588.2,-1038.6
NONMMUT112311.1,-53.9
NONMMUT112312.1,-104.3
NONMMUT045582.2,-869.09
NONMMUT045581.2,-437.3
NONMMUT045580.2,-190
NONMMUT112306.1,-95.5
NONMMUT112309.1,-77.6
NONMMUT045577.2,-34.06
NONMMUT045579.2,-51.7
NONMMUT114290.1,-444.5
NONMMUT114291.1,-575.8
NONMMUT114292.1,-118
NONMMUT045574.2,-798.8
NONMMUT045575.2,-895.3
NONMMUT045576.2,-798.2
NONMMUT045573.2,-147
NONMMUT112304.1,-119.5
NONMMUT045571.2,-102
NONMMUT045569.2,-1080.5
NONMMUT045564.2,-433.5
NONMMUT045563.2,-834.7
NONMMUT045556.2,-746.26
NONMMUT045554.2,-663
NONMMUT045553.2,-546.7
NONMMUT045552.2,-1096.3
NONMMUT045550.2,-439.9
NONMMUT045549.2,-799
NONMMUT045548.2,-740.4
NONMMUT045546.2,-808.08
NONMMUT045545.2,-557.2
NONMMUT045544.2,-592.87
NONMMUT045543.2,-572.27
NONMMUT045539.2,-845.2
NONMMUT045540.2,-670.9
NONMMUT045536.2,-314.7
NONMMUT045537.2,-630.38
NONMMUT045538.2,-632.4
NONMMUT045535.2,-294.8
NONMMUT045534.2,-753.2
NONMMUT045533.2,-512
NONMMUT045532.2,-142.9
NONMMUT045531.2,-1369.5
NONMMUT045530.2,-577
NONMMUT045517.2,-213.9
NONMMUT045519.2,-154.2
NONMMUT045520.2,-149.3
NONMMUT045521.2,-111.3
NONMMUT114259.1,-286.3
NONMMUT114260.1,-301.9
NONMMUT045516.2,-169.6
NONMMUT114254.1,-480.2
NONMMUT045512.2,-574.7
NONMMUT045513.2,-809.7
NONMMUT045511.2,-496.7
NONMMUT045510.2,-578.32
NONMMUT045509.2,-785.3
NONMMUT045508.2,-683.5
NONMMUT045504.2,-674.4
NONMMUT045506.2,-530.2
NONMMUT045507.2,-203.3
NONMMUT045503.2,-1469.1
NONMMUT045502.2,-733.5
NONMMUT045501.2,-387.8
NONMMUT114250.1,-75.6
NONMMUT114251.1,-77.1
NONMMUT045499.2,-749.8
NONMMUT045500.2,-746.8
NONMMUT045498.2,-289
NONMMUT045497.2,-306
NONMMUT045495.2,-438.57
NONMMUT045496.2,-506.8
NONMMUT045492.2,-885.6
NONMMUT045476.2,-214.7
NONMMUT045477.2,-694
NONMMUT045478.2,-956.9
NONMMUT045479.2,-563.51
NONMMUT045480.2,-475.71
NONMMUT045481.2,-440.51
NONMMUT114245.1,-121.2
NONMMUT114246.1,-217
NONMMUT045472.2,-284.4
NONMMUT045471.2,-491
NONMMUT112264.1,-258.9
NONMMUT112265.1,-196.7
NONMMUT045468.2,-34.9
NONMMUT045463.2,-169
NONMMUT045461.2,-282
NONMMUT045460.2,-166.1
NONMMUT045458.2,-215.5
NONMMUT045456.2,-718.9
NONMMUT045454.2,-210.9
NONMMUT045455.2,-42
NONMMUT114242.1,-248.9
NONMMUT045443.2,-540.1
NONMMUT045444.2,-622.4
NONMMUT114237.1,-246
NONMMUT114238.1,-300.3
NONMMUT045430.2,-405
NONMMUT045429.2,-957.9
NONMMUT045428.2,-787
NONMMUT045427.2,-265.3
NONMMUT045426.2,-1165.2
NONMMUT045425.2,-405.3
NONMMUT045424.2,-703.2
NONMMUT045418.2,-269
NONMMUT045419.2,-80.9
NONMMUT045420.2,-124.2
NONMMUT045422.2,-70.1
NONMMUT114225.1,-115
NONMMUT114226.1,-186.1
NONMMUT114227.1,-213.1
NONMMUT045411.2,-367.6
NONMMUT045412.2,-301.4
NONMMUT114223.1,-1181.2
NONMMUT045407.2,-1158
NONMMUT045406.2,-568.6
NONMMUT045405.2,-446.5
NONMMUT045404.2,-571.2
NONMMUT045402.2,-674.7
NONMMUT045401.2,-144.3
NONMMUT045399.2,-450.4
NONMMUT045398.2,-458.6
NONMMUT045394.2,-411.6
NONMMUT045389.2,-982.2
NONMMUT114214.1,-668.37
NONMMUT045385.2,-662.5
NONMMUT045383.2,-265.2
NONMMUT045382.2,-543.6
NONMMUT045377.2,-436.2
NONMMUT045374.2,-258.1
NONMMUT114210.1,-96.1
NONMMUT114211.1,-77.1
NONMMUT045372.2,-553.2
NONMMUT045373.2,-189.9
NONMMUT045371.2,-473.8
NONMMUT045369.2,-983.9
NONMMUT045364.2,-463.5
NONMMUT112214.1,-403.8
NONMMUT112215.1,-120.8
NONMMUT112216.1,-117.8
NONMMUT147559.1,-550.9
NONMMUT147560.1,-583
NONMMUT045359.2,-374.9
NONMMUT045360.2,-368.4
NONMMUT045361.2,-89.4
NONMMUT112207.1,-155.7
NONMMUT112208.1,-154.4
NONMMUT112209.1,-142.2
NONMMUT112210.1,-115.4
NONMMUT045357.2,-122.4
NONMMUT045358.2,-175.8
NONMMUT114199.1,-351.9
NONMMUT114200.1,-72.9
NONMMUT045351.2,-318.5
NONMMUT045353.2,-500
NONMMUT045347.2,-670.07
NONMMUT114196.1,-679.5
NONMMUT114197.1,-208.9
NONMMUT147858.1,-339.3
NONMMUT045340.2,-386.7
NONMMUT045339.2,-445.9
NONMMUT045338.2,-824.4
NONMMUT045333.2,-497.4
NONMMUT045334.2,-496.7
NONMMUT045331.2,-776.3
NONMMUT045330.2,-870.2
NONMMUT045329.2,-1006.4
NONMMUT045327.2,-552.9
NONMMUT045325.2,-481.4
NONMMUT045323.2,-118.6
NONMMUT045320.2,-361.5
NONMMUT045316.2,-112.4
NONMMUT112184.1,-487.8
NONMMUT112188.1,-79.2
NONMMUT112191.1,-62.9
NONMMUT045315.2,-978.1
NONMMUT045314.2,-444.1
NONMMUT045310.2,-799.2
NONMMUT045309.2,-266.2
NONMMUT045303.2,-258.2
NONMMUT045302.2,-1060.89
NONMMUT045301.2,-659.8
NONMMUT045300.2,-1041.3
NONMMUT045299.2,-759.1
NONMMUT045296.2,-1188.7
NONMMUT045279.2,-651.1
NONMMUT045277.2,-818.3
NONMMUT045271.2,-810.9
NONMMUT045270.2,-281.5
NONMMUT045269.2,-1066.7
NONMMUT045266.2,-238.1
NONMMUT045265.2,-160.7
NONMMUT045256.2,-588.7
NONMMUT045253.2,-1165.7
NONMMUT112152.1,-51.9
NONMMUT045249.2,-243
NONMMUT114144.1,-109.2
NONMMUT045248.2,-389.5
NONMMUT045246.2,-475
NONMMUT045242.2,-170.2
NONMMUT045243.2,-150
NONMMUT045244.2,-213
NONMMUT045245.2,-334.4
NONMMUT114142.1,-175.8
NONMMUT114143.1,-127.5
NONMMUT147848.1,-242.1
NONMMUT147849.1,-376
NONMMUT147850.1,-375.9
NONMMUT147851.1,-391.2
NONMMUT045231.2,-307.1
NONMMUT045224.2,-78.9
NONMMUT045225.2,-156.9
NONMMUT045226.2,-42.9
NONMMUT045222.2,-617.3
NONMMUT045218.2,-571.24
NONMMUT045219.2,-422.2
NONMMUT114128.1,-105.3
NONMMUT114129.1,-164.5
NONMMUT114130.1,-57
NONMMUT114131.1,-198.6
NONMMUT045216.2,-1243.3
NONMMUT112135.1,-324.1
NONMMUT045213.2,-422.8
NONMMUT112133.1,-443.5
NONMMUT112134.1,-296.6
NONMMUT147546.1,-219.7
NONMMUT045210.2,-932.5
NONMMUT045188.2,-956.79
NONMMUT045185.2,-588.8
NONMMUT045184.2,-864.71
NONMMUT045183.2,-924.84
NONMMUT045180.2,-884.1
NONMMUT045177.2,-110.6
NONMMUT045178.2,-162.4
NONMMUT045179.2,-92.1
NONMMUT045182.2,-103
NONMMUT045173.2,-734
NONMMUT045172.2,-77.3
NONMMUT045170.2,-678.1
NONMMUT045168.2,-342.09
NONMMUT045167.2,-282.9
NONMMUT045163.2,-725.9
NONMMUT045160.2,-477.29
NONMMUT112120.1,-477.29
NONMMUT045156.2,-151.1
NONMMUT045155.2,-498.2
NONMMUT045154.2,-891.3
NONMMUT045153.2,-731
NONMMUT045151.2,-1014.7
NONMMUT045141.2,-871
NONMMUT045140.2,-97.9
NONMMUT114096.1,-151.3
NONMMUT045127.2,-576.5
NONMMUT045121.2,-1087
NONMMUT045122.2,-96.7
NONMMUT045116.2,-510.7
NONMMUT045117.2,-159.7
NONMMUT045118.2,-238.5
NONMMUT147840.1,-161.4
NONMMUT045112.2,-144.5
NONMMUT045113.2,-79.4
NONMMUT045111.2,-633.5
NONMMUT045110.2,-825.8
NONMMUT045108.2,-867.9
NONMMUT045105.2,-1076.4
NONMMUT045103.2,-428.7
NONMMUT045100.2,-192
NONMMUT045101.2,-426.3
NONMMUT045102.2,-252.2
NONMMUT114078.1,-952.8
NONMMUT114079.1,-454.2
NONMMUT045094.2,-199.3
NONMMUT045095.2,-91
NONMMUT045096.2,-96.1
NONMMUT045097.2,-329.4
NONMMUT045099.2,-96.5
NONMMUT114076.1,-545.3
NONMMUT045093.2,-687.2
NONMMUT114075.1,-106.8
NONMMUT045091.2,-639.6
NONMMUT114069.1,-653.7
NONMMUT045089.2,-1061.7
NONMMUT045090.2,-761.3
NONMMUT045088.2,-58
NONMMUT045083.2,-408.6
NONMMUT045084.2,-448.4
NONMMUT045085.2,-399.6
NONMMUT045086.2,-138.7
NONMMUT114062.1,-342.2
NONMMUT114063.1,-336.2
NONMMUT045074.2,-218
NONMMUT045075.2,-249.3
NONMMUT045076.2,-178.9
NONMMUT045077.2,-156.7
NONMMUT045078.2,-151.4
NONMMUT045081.2,-192.3
NONMMUT045082.2,-216.1
NONMMUT112077.1,-146.8
NONMMUT112078.1,-810
NONMMUT112079.1,-474.2
NONMMUT045060.2,-851.8
NONMMUT112073.1,-293.1
NONMMUT112074.1,-86.1
NONMMUT112075.1,-854.4
NONMMUT045059.2,-451
NONMMUT045051.2,-1371.1
NONMMUT045052.2,-1343.6
NONMMUT045053.2,-107.3
NONMMUT045054.2,-442.4
NONMMUT114054.1,-528.4
NONMMUT114055.1,-1271.85
NONMMUT114056.1,-574.3
NONMMUT114057.1,-94.1
NONMMUT147827.1,-330.5
NONMMUT147828.1,-721.2
NONMMUT147829.1,-747
NONMMUT147830.1,-975.8
NONMMUT147831.1,-811.4
NONMMUT045047.2,-233.8
NONMMUT045041.2,-1040.4
NONMMUT114052.1,-307.1
NONMMUT045026.2,-1316
NONMMUT114036.1,-91.2
NONMMUT045022.2,-535.5
NONMMUT045023.2,-238.5
NONMMUT045024.2,-271.9
NONMMUT045025.2,-80.8
NONMMUT112050.1,-438
NONMMUT112051.1,-237.2
NONMMUT112052.1,-269.2
NONMMUT112054.1,-517.4
NONMMUT112057.1,-1249.9
NONMMUT112058.1,-307.3
NONMMUT147529.1,-296.7
NONMMUT147530.1,-258.6
NONMMUT045017.2,-408.4
NONMMUT044984.2,-832.4
NONMMUT044983.2,-748.3
NONMMUT044981.2,-423.1
NONMMUT044976.2,-382.9
NONMMUT044973.2,-563.6
NONMMUT044972.2,-241.2
NONMMUT112029.1,-2349.7
NONMMUT044965.2,-433.5
NONMMUT044963.2,-388.3
NONMMUT044964.2,-391.5
NONMMUT112022.1,-2459.38
NONMMUT044959.2,-629.5
NONMMUT112018.1,-1047
NONMMUT112019.1,-49.8
NONMMUT044939.2,-848.3
NONMMUT044940.2,-429.5
NONMMUT044938.2,-460.3
NONMMUT044936.2,-65.4
NONMMUT044932.2,-559.9
NONMMUT044930.2,-134
NONMMUT044931.2,-1021
NONMMUT111993.1,-332.29
NONMMUT111994.1,-273.4
NONMMUT111995.1,-102.3
NONMMUT111996.1,-56.2
NONMMUT044926.2,-716.2
NONMMUT044927.2,-708.5
NONMMUT044925.2,-1061.5
NONMMUT044923.2,-463.9
NONMMUT044924.2,-979.4
NONMMUT044922.2,-382.6
NONMMUT044914.2,-985.4
NONMMUT044916.2,-710.8
NONMMUT044913.2,-112.4
NONMMUT111986.1,-216.7
NONMMUT044906.2,-555.2
NONMMUT044905.2,-599
NONMMUT044891.2,-280.6
NONMMUT044883.2,-402.6
NONMMUT044882.2,-187.5
NONMMUT044881.2,-370.9
NONMMUT044874.2,-224.9
NONMMUT044875.2,-159.6
NONMMUT044876.2,-197.9
NONMMUT044877.2,-284.4
NONMMUT113869.1,-131.8
NONMMUT113870.1,-302
NONMMUT044871.2,-858
NONMMUT044870.2,-781.4
NONMMUT113867.1,-491.7
NONMMUT044869.2,-150.2
NONMMUT044864.2,-872.2
NONMMUT044865.2,-772.5
NONMMUT044866.2,-525.5
NONMMUT044867.2,-1209.9
NONMMUT113854.1,-257.7
NONMMUT113855.1,-136.3
NONMMUT044860.2,-409.2
NONMMUT044858.2,-127.3
NONMMUT113848.1,-68.2
NONMMUT044856.2,-359.3
NONMMUT044853.2,-453.4
NONMMUT044847.2,-413.67
NONMMUT044848.2,-221.8
NONMMUT044846.2,-221.9
NONMMUT044840.2,-482.3
NONMMUT044837.2,-350
NONMMUT044838.2,-399.6
NONMMUT044832.2,-1171.9
NONMMUT044830.2,-834.5
NONMMUT044829.2,-1041.4
NONMMUT044828.2,-651.4
NONMMUT044825.2,-634
NONMMUT044824.2,-606.7
NONMMUT044822.2,-618.67
NONMMUT044823.2,-796
NONMMUT044814.2,-562.3
NONMMUT044813.2,-207.8
NONMMUT044804.2,-953.7
NONMMUT044802.2,-402.7
NONMMUT044787.2,-417.4
NONMMUT044781.2,-652.8
NONMMUT044771.2,-183.9
NONMMUT044766.2,-171.4
NONMMUT044764.2,-454.7
NONMMUT044757.2,-762.6
NONMMUT044759.2,-259.8
NONMMUT111935.1,-355.4
NONMMUT044756.2,-113.2
NONMMUT044755.2,-272.6
NONMMUT044754.2,-641.7
NONMMUT044725.2,-511.5
NONMMUT044719.2,-714.1
NONMMUT044713.2,-960.9
NONMMUT044711.2,-1116.3
NONMMUT044708.2,-243
NONMMUT044707.2,-287.1
NONMMUT044706.2,-864.4
NONMMUT044705.2,-1062.8
NONMMUT044700.2,-497
NONMMUT044699.2,-1494.6
NONMMUT113816.1,-105.4
NONMMUT044690.2,-637.8
NONMMUT113787.1,-144.1
NONMMUT113788.1,-78.6
NONMMUT044687.2,-1136.8
NONMMUT044683.2,-180.2
NONMMUT044684.2,-81.1
NONMMUT113785.1,-367.1
NONMMUT044681.2,-497
NONMMUT044678.2,-678.4
NONMMUT044677.2,-269.4
NONMMUT044676.2,-401.1
NONMMUT044673.2,-885.3
NONMMUT044662.2,-287.1
NONMMUT044663.2,-139
NONMMUT044661.2,-336.7
NONMMUT111876.1,-286.6
NONMMUT044646.2,-489.6
NONMMUT044645.2,-858.5
NONMMUT044644.2,-369.7
NONMMUT044643.2,-281.7
NONMMUT044640.2,-271.6
NONMMUT044641.2,-220.3
NONMMUT044639.2,-161.7
NONMMUT044638.2,-587.4
NONMMUT044637.2,-64.1
NONMMUT113779.1,-331.5
NONMMUT044633.2,-247.3
NONMMUT111869.1,-355.6
NONMMUT111870.1,-127.7
NONMMUT111871.1,-266.4
NONMMUT044632.2,-131.5
NONMMUT044626.2,-72.8
NONMMUT111859.1,-85.7
NONMMUT044624.2,-828.3
NONMMUT044625.2,-731.1
NONMMUT111858.1,-114.2
NONMMUT044621.2,-481.5
NONMMUT044620.2,-203.1
NONMMUT044616.2,-411.4
NONMMUT044615.2,-370.6
NONMMUT044606.2,-382.2
NONMMUT044605.2,-817
NONMMUT044604.2,-82.8
NONMMUT113759.1,-228.98
NONMMUT113760.1,-183.5
NONMMUT044601.2,-314.5
NONMMUT113756.1,-314.5
NONMMUT044600.2,-635.8
NONMMUT113755.1,-1568.3
NONMMUT044596.2,-786.8
NONMMUT044592.2,-759.2
NONMMUT044591.2,-562.1
NONMMUT044590.2,-145
NONMMUT044589.2,-455.3
NONMMUT044588.2,-326.61
NONMMUT044587.2,-1138.14
NONMMUT044583.2,-251.6
NONMMUT044576.2,-740.1
NONMMUT044575.2,-366
NONMMUT044574.2,-564.8
NONMMUT044569.2,-536.6
NONMMUT044566.2,-264.1
NONMMUT044567.2,-197.6
NONMMUT044561.2,-281.7
NONMMUT044556.2,-355.2
NONMMUT044553.2,-655.2
NONMMUT044547.2,-373.3
NONMMUT044541.2,-704
NONMMUT044542.2,-633.4
NONMMUT044543.2,-697.2
NONMMUT111839.1,-191.8
NONMMUT111840.1,-83.7
NONMMUT044536.2,-657.5
NONMMUT044535.2,-563.4
NONMMUT044529.2,-366.6
NONMMUT044528.2,-483.3
NONMMUT044526.2,-614.3
NONMMUT044521.2,-1167.04
NONMMUT044520.2,-715.2
NONMMUT044516.2,-53.1
NONMMUT111824.1,-56.5
NONMMUT044515.2,-834.9
NONMMUT044513.2,-62.4
NONMMUT044514.2,-119.2
NONMMUT113726.1,-47.9
NONMMUT113727.1,-154.3
NONMMUT113728.1,-546.7
NONMMUT113729.1,-481
NONMMUT044512.2,-490.7
NONMMUT111811.1,-197.6
NONMMUT111812.1,-490.4
NONMMUT044511.2,-282.5
NONMMUT111790.1,-121.2
NONMMUT111791.1,-154.6
NONMMUT111793.1,-430.7
NONMMUT044510.2,-1245.14
NONMMUT044499.2,-733.7
NONMMUT044500.2,-210
NONMMUT044501.2,-611.2
NONMMUT111784.1,-132.6
NONMMUT044491.2,-325.3
NONMMUT044485.2,-226.2
NONMMUT044486.2,-307.9
NONMMUT111778.1,-179.6
NONMMUT044484.2,-118.2
NONMMUT113722.1,-113.6
NONMMUT044483.2,-384.3
NONMMUT044482.2,-264.7
NONMMUT044468.2,-733.9
NONMMUT044470.2,-274.6
NONMMUT044462.2,-239.8
NONMMUT044463.2,-186.3
NONMMUT044464.2,-217.25
NONMMUT044465.2,-242.3
NONMMUT044466.2,-170.4
NONMMUT044467.2,-190.4
NONMMUT113715.1,-251.4
NONMMUT044458.2,-263.7
NONMMUT044459.2,-164.8
NONMMUT044450.2,-853
NONMMUT044449.2,-290.3
NONMMUT044436.2,-161.5
NONMMUT044434.2,-540.6
NONMMUT044433.2,-874.3
NONMMUT113711.1,-931.3
NONMMUT113712.1,-869.8
NONMMUT044432.2,-518.2
