0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
RP11-94H6.1,-0.263006,-0.240205,0.361858,-0.202999,-0.141846,0.311894,0.197262,0.909175,0.707968,0.122597,-0.110452,0.315480,0.318489,0.510257,-0.239552,0.611184,-0.167662,-0.771409,-0.471772,-0.664778,0.121397,-1.009024,-0.751812,0.130093,0.184244,0.286491,0.456453,0.613557,0.302594,-1.326019,0.461044,0.088105,0
RP11-247A12.1,0.126711,-0.102750,0.639548,0.189629,-0.027142,0.036654,-0.369905,-0.041242,-0.361274,0.161544,-0.230340,0.031422,-0.238487,0.532869,0.194121,0.448190,-1.056436,-0.531518,-0.769772,-0.125987,-0.323674,-0.536771,-0.027372,0.305594,0.391281,0.948438,0.347059,0.321944,0.544371,-0.554786,0.283553,0.034355,0
NONHSAG037189,-0.197763,0.506970,0.183996,-0.187141,-0.262441,0.141555,0.776443,-0.063172,-0.341798,-0.942234,-0.196860,1.009074,0.441404,-0.164196,0.535083,0.972935,-0.546282,-0.242985,-0.530531,0.013084,-0.162650,-1.510335,0.168761,0.139787,-0.271201,0.237371,-0.524269,0.080029,-0.161371,0.978186,0.639417,-0.140955,0
RN7SL622P,-0.662997,-0.481647,0.298948,0.131963,-0.561185,0.121403,0.136750,-0.134647,-0.655670,-0.906392,-1.090274,-0.152394,0.339559,-0.141683,-0.024414,0.483809,0.233510,-0.435609,-1.453692,0.444291,-0.033038,-0.001634,-0.280280,-0.525740,-0.178384,0.837283,-1.265973,-0.039178,-0.105007,-0.015266,0.267705,-0.600387,0
RN7SL476P,-0.141823,0.487001,0.354989,-0.296195,-0.123824,0.194556,0.893188,-0.225351,-0.182968,-1.108467,-0.301936,0.969104,0.445303,-0.192085,0.442389,0.870030,-0.516928,-0.398013,-0.555292,-0.089362,-0.020309,-1.535876,0.194229,0.232401,-0.152147,0.260921,-0.690267,0.046198,-0.210170,0.882494,0.648699,-0.172922,0
NONHSAG035097,-0.409322,0.186779,0.568913,-0.075209,0.178554,-0.058015,0.049838,0.020046,0.391303,0.009128,-0.209629,0.530029,0.504759,0.267371,0.548827,0.169378,0.141362,-0.739770,-0.733613,0.341721,0.088632,-0.027345,0.201414,0.291155,0.051281,0.286343,0.476892,0.580111,0.908507,-0.570636,0.296853,-0.296917,0
RP3-419C19.3,-0.432247,0.154196,0.561076,-0.143690,0.127129,-0.109528,0.215749,-0.077941,0.083168,0.043812,-0.070997,0.557310,0.434931,0.164495,0.672537,0.133694,0.161381,-0.675806,-0.713180,0.370655,0.053965,-0.076028,0.134575,0.243518,-0.018407,0.377391,0.511371,0.445853,1.006914,-0.631974,0.156871,-0.385902,0
RN7SL554P,0.479919,-0.129328,0.550761,-0.128537,-0.713610,0.346391,0.264814,-0.327814,0.604333,-0.230212,-0.491779,0.081252,0.557343,-0.175609,1.139481,0.439537,-0.430327,-0.250123,-0.415831,0.829838,-0.132169,0.304088,0.613660,-0.301858,0.642894,-0.111825,0.635349,1.142817,0.370992,0.124907,-0.084411,-0.399922,0
RN7SL371P,-0.292241,0.453515,0.216266,-0.226293,-0.223201,0.068488,0.826803,-0.181135,-0.292369,-1.134039,-0.240807,0.873874,0.457240,-0.147094,0.546561,1.035499,-0.519193,-0.236395,-0.509628,-0.024695,-0.071389,-1.633013,0.185013,0.174017,-0.396187,0.314529,-0.612817,0.150819,-0.162118,0.893875,0.667585,-0.024017,0
RN7SL96P,-0.141972,0.195781,0.205524,-0.253260,-0.155960,0.102284,0.769766,-0.250022,-0.226632,-1.144436,-0.186404,0.982924,0.533132,-0.136300,0.416317,0.895198,-0.426521,-0.447369,-0.611629,-0.181052,-0.206945,-1.638135,0.164670,0.016597,-0.332170,0.229217,-0.517552,0.062450,-0.095687,0.944940,0.736578,-0.269783,0
AC020915.2,-0.239625,0.462229,0.234586,-0.135361,-0.285900,0.173737,0.808258,-0.182915,-0.250742,-1.087625,-0.279449,0.957862,0.506009,-0.090093,0.418581,0.851289,-0.564136,-0.220927,-0.581751,0.014063,-0.125445,-1.460022,0.126541,0.197048,-0.141955,0.187556,-0.377008,0.070643,-0.186538,0.915929,0.779140,-0.116042,0
RN7SL594P,-0.226881,0.343226,0.431645,-0.287897,-0.148234,0.226491,0.880341,-0.097607,-0.229525,-0.900481,-0.331138,0.931074,0.299696,-0.353902,0.506398,0.971004,-0.459400,-0.340006,-0.497419,-0.125729,-0.073850,-1.487112,0.275608,0.134414,-0.223183,0.150925,-0.579469,0.219271,-0.221126,0.906020,0.826724,-0.165411,0
RN7SL732P,0.523539,-0.136391,0.581250,0.111006,-0.934459,0.239485,0.425894,-0.202350,0.405289,-0.576109,-0.709712,0.075737,0.359372,0.067694,0.602273,0.837250,-0.418615,0.122526,-0.496442,1.014657,-0.009784,0.183036,0.302580,-0.353626,0.522563,-0.143249,0.284275,1.190899,0.096640,0.320220,-0.133593,-0.146224,0
NONHSAG026774,-0.023841,-0.271031,0.687561,0.161554,-0.699474,0.281433,-0.493358,-0.647189,0.325065,-0.330260,-0.286515,0.405928,0.587377,-0.096726,0.408798,0.336422,0.308379,-0.365252,-0.487260,0.254252,-0.217262,-0.007047,-0.065709,-0.308213,-0.558961,0.311625,0.390329,0.698571,1.091211,0.349311,0.265261,-1.264794,0
CTD-2008A1.1,0.554693,-0.281586,0.033006,0.095691,0.744948,-1.422151,-0.162113,0.014079,-0.427526,0.042212,0.170156,0.206451,-0.302335,1.914986,0.972620,1.043854,0.388912,-1.226461,-0.879824,-0.052508,0.054501,0.081301,-0.699398,-0.437426,-0.390613,0.471086,0.379129,0.365864,0.864717,-0.668664,0.740590,-0.243095,0
RP3-443C4.2,-0.179094,0.320476,0.537090,-0.260264,-0.172769,0.382422,0.064634,-0.182852,-0.450689,0.143603,-0.205736,0.410394,0.130421,-0.334039,0.454756,0.337838,-0.650700,-0.514184,-0.896623,0.568220,0.005013,-0.317980,0.203485,-0.151841,0.191930,0.544258,0.009819,0.223040,0.720507,-0.331852,0.571694,0.009424,0
