lncRNA,score
RP11-98D18.17,0.291928837
RP11-40F6.1,0.29192981
RP11-688I9.4,0.291934712
NONHSAG034303,0.291935193
NONHSAG005143,0.291945941
AC156455.1,0.29194939
NONHSAG012566,0.29194939
NONHSAG017220,0.291951949
NONHSAG042435,0.291953643
NONHSAG031076,0.291963158
AC006000.5,0.291965313
CTC-564N23.2,0.291987069
RP11-19P22.8,0.291991119
RP11-307F22.2,0.292006591
TSG101,0.29200793
NONHSAG019313,0.292013714
RP1-230L10.1,0.292014678
RP5-826L7.1,0.292014678
NONHSAG055646,0.292016952
FNDC3B,0.29203681
CYP1D1P,0.292048134
SF3A3,0.292060324
NONHSAG034751,0.292067346
RP11-449L23.2,0.292080872
RP11-449L23.3,0.292080872
RP11-977B10.2,0.292085466
RP11-78O7.2,0.292093891
NONHSAG029269,0.292094859
RPI002_001512,0.292109081
NONHSAG049478,0.292137724
NONHSAG030859,0.292161795
NONHSAG039419,0.292169981
DDX11L2,0.292172333
ZC2HC1A,0.292175298
RP11-662G23.1,0.29218443
NONHSAG038075,0.29220653
RP11-320J16.1,0.292223216
NONHSAG014166,0.292225398
RP11-27G24.1,0.292230326
NONHSAG042708,0.292236565
NONHSAG049598,0.292241277
RP11-304M2.2,0.292249686
AC005154.5,0.292255738
RP11-95P13.1,0.292296148
RP11-392O17.1,0.292296148
RP11-401E14.2,0.292311716
PRRT3-AS1,0.292319697
RP11-1020A11.2,0.292319697
NONHSAG024714,0.292320075
CTD-2291D10.4,0.292325413
TRIM16,0.292326251
HMGN1P15,0.292332316
TET2-AS1,0.292336589
RP11-963H4.3,0.292346681
NONHSAG032524,0.292357881
NONHSAG020991,0.29236402
CTD-2298J14.1,0.292367663
CTD-2588J1.1,0.292374042
NONHSAG041887,0.292377266
NONHSAG005415,0.292378061
RP11-501G6.1,0.292392457
U47924.27,0.2923993
RPI002_004809,0.292411212
RP11-420H19.3,0.292423275
NONHSAG046977,0.292433482
KNOP1P2,0.292442394
C16orf74,0.292443379
NONHSAG032252,0.292452389
MIR1587,0.292459642
TMEM42,0.29246753
AC007349.5,0.292469009
RP11-167P11.2,0.292483447
NONHSAG004886,0.292483813
RP11-234K24.3,0.292485225
NONHSAG021364,0.292486685
S100A13,0.292499818
NONHSAG004511,0.292502992
BOLL,0.292503288
AC009276.4,0.292510073
RP11-373D7.1,0.29252231
AF178030.2,0.292524042
NONHSAG049904,0.292524782
AP000688.29,0.292553943
AF067845.1,0.292556957
NONHSAG036799,0.292571147
AC007282.6,0.29259746
NONHSAG027757,0.292598173
NONHSAG008576,0.292599969
NONHSAG040953,0.292605447
AL845154.2,0.292607348
AP001171.1,0.292616587
PGBD4P3,0.292628175
RP11-180P8.1,0.292664126
RP11-3G20.1,0.292676624
LYRM1,0.292681843
NONHSAG037578,0.292692286
RP11-64C12.3,0.292693372
RPI002_002504,0.292709809
NONHSAG038103,0.29271053
NONHSAG033663,0.292710988
FMO10P,0.292711096
LINC00500,0.292719501
NONHSAG006901,0.292726059
RP11-626G11.1,0.292726579
XXyac-YX60D10.1,0.292750933
AC090953.1,0.292769499
NONHSAG042016,0.292770428
YBX2,0.292772041
RP11-85F14.5,0.292783462
RN7SL149P,0.292787734
RP11-387D10.2,0.292788677
RP11-798G7.5,0.292809348
FARSBP1,0.292812295
NONHSAG022068,0.29281288
EIF4G2,0.292817176
NONHSAG023116,0.292826669
RP3-365O12.2,0.292832907
BDNF-AS,0.292836148
RP11-173A16.2,0.292840589
LOC100270804,0.292843863
RP4-630C24.3,0.292852351
NONHSAG051327,0.292879123
RP5-951N9.2,0.292879775
ZNRF3-AS1,0.292886589
RP1-12G14.6,0.292905454
NONHSAG024118,0.292906999
RPI002_001122,0.292914557
AC000374.1,0.292938196
LINC00656,0.29294861
NONHSAG011001,0.29294938
RP11-807E13.2,0.292957129
NONHSAG052720,0.292962678
NONHSAG042739,0.292964653
RP11-653G8.2,0.292974057
NONHSAG055548,0.292980741
RP11-273G15.2,0.292986887
CTD-3187F8.14,0.292988538
RPI002_007819,0.29300028
NONHSAG020466,0.293003695
GS1-259H13.2,0.293014024
ADAM3B,0.293014196
RN7SL342P,0.293018491
NONHSAG035931,0.293024773
NONHSAG013757,0.29304376
RP6-43L17.2,0.293044265
RP5-1160K1.3,0.293051001
NONHSAG038790,0.29306715
NONHSAG055627,0.293088219
NONHSAG037287,0.293088508
NONHSAG037840,0.293101452
LINC00332,0.293112553
PGAM1P7,0.293127799
QRICH1,0.293131002
NONHSAG021611,0.293138787
NONHSAG029041,0.293139663
CTC-428G20.3,0.293146007
UHRF2,0.293150189
NONHSAG037471,0.29316335
NONHSAG002244,0.293177062
NONHSAG023816,0.293177517
NONHSAG012057,0.293178726
NONHSAG001388,0.293183856
RP11-270M14.5,0.293194459
RP11-87G24.3,0.29320957
FRY,0.293228198
NONHSAG038620,0.293233802
RN7SL10P,0.293261051
NONHSAG035158,0.293288279
NONHSAG004616,0.293292902
RPI002_005424,0.293298031
NONHSAG002087,0.293319096
RP1-257A15.1,0.293336522
RP11-515O17.3,0.293353647
NONHSAG020017,0.29336603
RP11-162J8.2,0.293371875
RP4-733B9.1,0.29338041
NONHSAG006971,0.293382752
NONHSAG039436,0.293385342
RP11-729M20.1,0.293396074
NONHSAG008393,0.293397701
RP11-449H3.2,0.293401977
NONHSAG001948,0.293402146
MRPL52,0.293421023
NONHSAG028153,0.293462133
NONHSAG016820,0.293470883
RP11-4N23.1,0.293491586
NONHSAG011845,0.293494482
AC007383.6,0.293495744
RPI002_006793,0.293522821
SRGAP3-AS2,0.293526726
NONHSAG019926,0.293544159
NONHSAG023578,0.293545711
CTC-550B14.7,0.293545851
NONHSAG014010,0.2935475
RP11-690C23.2,0.293551394
RP11-1136L8.1,0.293553752
NONHSAG023575,0.29356266
RP3-323P13.2,0.293648735
CTC-261N6.2,0.293651486
MTND5P18,0.293660732
RPI002_002237,0.29367458
RP11-45A12.2,0.293686287
NONHSAG052028,0.29368947
NONHSAG022117,0.293695022
NONHSAG036094,0.293698267
RP11-90L20.2,0.293707231
RSF1-IT1,0.293708948
NONHSAG034058,0.293724198
NONHSAG014213,0.293741774
CTB-178M22.2,0.293743112
RP11-802H3.2,0.293744363
COX7B,0.293753955
NONHSAG037506,0.293760255
RP11-328K4.1,0.293767683
NONHSAG012897,0.293794432
RP11-554D15.1,0.29382538
NONHSAG013027,0.293828064
NONHSAG004036,0.293842144
RP11-56H2.2,0.293843201
AC021016.8,0.293857983
NONHSAG013975,0.293874783
RP11-5N11.5,0.293875486
NONHSAG005743,0.293881441
NONHSAG009109,0.293885312
CTB-133G6.2,0.293912309
NONHSAG006181,0.293923234
FAM35EP,0.293924018
NONHSAG044740,0.293946489
RN7SKP246,0.293949107
RP11-279O17.1,0.293949496
RP11-446H18.5,0.293953805
NONHSAG035666,0.293953805
RP11-104H15.8,0.29395597
CTD-2329K10.1,0.293961652
NONHSAG005670,0.293972162
NONHSAG035407,0.293978241
RP11-382E9.1,0.29398011
C8orf31,0.293980115
LINC00443,0.293985763
VN1R85P,0.293999831
FAM138C,0.294041373
NONHSAG007261,0.294048646
AL133245.2,0.294057057
RP11-136O12.2,0.294062709
TRIB1,0.294062709
NONHSAG015924,0.294077203
NONHSAG027766,0.294078407
NONHSAG001322,0.294086848
RP11-103G8.2,0.294094731
RN7SL344P,0.294101125
NONHSAG040164,0.294120399
AC019171.4,0.294121685
AF064858.8,0.294134863
AF064858.11,0.294134863
NONHSAG004614,0.294148526
AC007255.8,0.29415169
EPS8,0.294165406
NONHSAG039645,0.294168533
AC009120.6,0.294208531
RP11-1060G2.2,0.294208563
RP11-820I16.1,0.294211355
AC027601.1,0.294219984
RP11-438N16.1,0.294227238
AC015849.19,0.294227448
NONHSAG025050,0.294230015
RP11-332H17.1,0.294234002
NONHSAG055142,0.2942461
RNF185-AS1,0.294260067
RP11-242C19.2,0.29426228
RP11-101E14.2,0.294264455
RP11-756D7.1,0.294272317
RP11-396B14.2,0.294282566
NONHSAG018598,0.294282566
RP11-90J7.4,0.294284571
RP11-526I2.1,0.294292554
NONHSAG034155,0.2942955
RP11-254F19.2,0.294306793
PALMD,0.294313735
NONHSAG035683,0.294342124
AC010096.1,0.294349025
RP11-2O17.2,0.294357853
NONHSAG019675,0.294363977
RP11-152N13.16,0.294367261
NONHSAG042760,0.29437475
NONHSAG043853,0.294376477
NONHSAG015137,0.294377097
CTD-3193O13.14,0.294382354
NONHSAG017615,0.294399168
RP11-480C16.1,0.294403164
PSPC1,0.294420962
NONHSAG049739,0.294425931
RP11-511B7.1,0.294434678
RP11-500B12.1,0.294438271
NONHSAG027546,0.294463549
CTD-2532K18.1,0.294471093
CTA-31J9.2,0.294472061
RP11-379C10.1,0.29448084
NONHSAG017777,0.294485633
NONHSAG036860,0.294486082
NONHSAG001174,0.294510029
MTHFD2P1,0.294512722
AC009404.2,0.294522347
NONHSAG033938,0.29452841
RP11-63G10.3,0.294537225
RP11-495K9.9,0.294551677
NBPF18P,0.294552407
CORO7,0.2945568
RP11-168C9.1,0.294574983
NONHSAG027010,0.294577019
NONHSAG037394,0.29457735
RPL21P42,0.294585602
NONHSAG000913,0.294590942
NONHSAG053754,0.294592773
RPI002_002181,0.294597458
AC073321.4,0.294615214
RP13-379O24.2,0.294623908
NONHSAG014382,0.294624529
ATG3P1,0.294637644
RP11-38M8.1,0.294651484
NONHSAG043691,0.294653958
MTCYBP3,0.29465729
NONHSAG005051,0.294658576
U91328.19,0.294666035
NONHSAG009645,0.294668088
RP11-229E13.2,0.294673556
RP5-921G16.2,0.29468162
HMGB3P3,0.294691651
NONHSAG036155,0.294717792
RP1-60O19.2,0.294730842
C22orf43,0.294739816
PDP2,0.294740897
NONHSAG028344,0.294764788
RP11-893F2.13,0.29476944
NONHSAG036401,0.294773787
AC104623.2,0.29477813
RPI002_006134,0.294795599
NONHSAG050830,0.294799546
AC099342.1,0.294804742
NONHSAG053982,0.29480525
NONHSAG036694,0.294809456
RP11-255H23.2,0.294810889
RP11-451G4.1,0.294814852
NONHSAG040584,0.29481661
RP3-380B8.4,0.294840776
NONHSAG036146,0.294843938
NONHSAG014403,0.294852408
NONHSAG020917,0.294855461
RP11-461C13.2,0.294862345
GHRL,0.294872351
RP3-472M2.2,0.294873664
CTD-3233P19.8,0.294876801
RP13-487P22.1,0.294878393
NONHSAG054955,0.294892183
NONHSAG055235,0.294894798
NONHSAG044003,0.294903757
NONHSAG041173,0.294907561
RP11-503C24.3,0.294923633
AC005237.4,0.294926437
LY6G6D,0.294934742
NONHSAG002008,0.294938659
ESRRAP2,0.294948496
RP11-12A16.3,0.294950712
NONHSAG035131,0.29497667
GRTP1-AS1,0.294987782
NONHSAG055071,0.294992381
RN7SL370P,0.295002806
NONHSAG030085,0.295006917
NONHSAG000549,0.295010558
RP11-325L12.5,0.295012333
NONHSAG015337,0.295014612
NONHSAG025678,0.295027323
AC007919.19,0.295031737
NONHSAG017735,0.295033061
NONHSAG052525,0.295040904
NONHSAG013303,0.295041435
NONHSAG024782,0.295042541
NONHSAG032462,0.295044549
ZNF767,0.295046581
CTB-95D12.1,0.295050171
RP11-66B24.5,0.295055542
RP1-276J11.2,0.29505783
DTNA,0.295058931
SLC38A3,0.29506312
NONHSAG022818,0.295065621
PPP1R12B,0.295080735
RP11-644L4.1,0.295092938
RP11-15B24.2,0.295111243
NONHSAG010162,0.295113592
CTD-2196E14.6,0.295119375
RP11-180I22.2,0.295124234
RP11-249M12.2,0.295128948
NONHSAG034105,0.295135589
CTD-2544L4.1,0.295143233
RPI002_001272,0.295165959
NONHSAG019039,0.295173162
NONHSAG005454,0.295197282
RN7SL498P,0.295199587
NONHSAG041963,0.295215439
NONHSAG042457,0.295238576
NONHSAG044101,0.295247087
RP11-561I11.3,0.295267409
RP11-561I11.2,0.295267409
VENTXP5,0.295269068
RP3-388M5.8,0.295278777
RP4-668G5.1,0.295283294
RP4-734C18.1,0.295287038
RP6-91H8.3,0.295299354
RP11-314D7.2,0.295299633
NONHSAG026517,0.295300102
NONHSAG032192,0.29531191
NONHSAG051652,0.295332976
NONHSAG028857,0.295335822
NONHSAG047837,0.295340261
AC092316.1,0.295342908
NONHSAG006759,0.295357092
CTD-2530H12.8,0.29536105
RP11-452J13.1,0.295361893
RP11-139E24.1,0.295363437
NONHSAG039269,0.295373927
RP11-542F9.1,0.295385771
RP5-872K7.7,0.29539684
RP11-412P11.1,0.295401725
NONHSAG055666,0.295406236
NONHSAG007523,0.295426833
NONHSAG055645,0.295433071
USP9YP12,0.295453177
SALL4P2,0.295454328
AC005077.5,0.295454386
SEC61B,0.295461042
NONHSAG042445,0.295464169
RP11-388P9.2,0.29548804
RP11-196H14.3,0.295497967
NONHSAG049094,0.295507521
RP11-109E24.1,0.295515068
ZNF271,0.295521942
NONHSAG044639,0.295533928
NONHSAG041452,0.295540394
NONHSAG021180,0.295545662
RP11-320N7.2,0.295553594
NONHSAG008120,0.29555373
RPI002_003732,0.295562669
RP11-379J5.5,0.295577786
FAM99B,0.295583142
AC010883.5,0.295593551
NONHSAG053004,0.295597841
AC000367.1,0.295619314
CTD-2313J17.1,0.295624052
NONHSAG052148,0.295635073
NONHSAG038339,0.295659621
RP11-691H4.3,0.295664477
NONHSAG001954,0.295668525
NONHSAG049369,0.295677255
RP11-25D3.1,0.29568225
NONHSAG035926,0.295695014
AP001468.58,0.295696437
NONHSAG012272,0.29571559
RP11-24P14.1,0.29573402
AP000281.2,0.295742436
RP11-231N9.1,0.295746532
RP11-433J22.3,0.295762987
RP11-44K6.3,0.295766702
NONHSAG016655,0.295788719
NONHSAG045514,0.295792082
RP11-475O23.2,0.295793896
CTA-85E5.10,0.295801597
NONHSAG033656,0.295801597
NONHSAG016364,0.295802206
NONHSAG045074,0.295814818
ADAM3A,0.295817488
CTD-2528A14.1,0.29584329
SLC9A9-AS1,0.295847934
RBM47,0.295848649
NONHSAG023465,0.29585189
PLAGL1,0.295867887
RP11-449H15.2,0.295881621
LINC00412,0.295889862
NONHSAG050847,0.295899036
NONHSAG040716,0.295916644
AP005530.1,0.295919876
EIF4A2P3,0.295929327
NONHSAG030944,0.295936565
AC006538.1,0.295938434
NONHSAG042737,0.295939231
RP11-101E7.2,0.295941247
RP11-96C23.9,0.295948473
RP1-313L4.3,0.295949153
RP4-635E18.7,0.295957008
NONHSAG019442,0.295958324
RPI002_004329,0.295993595
TBL1XR1,0.296004391
RP11-481K16.2,0.296023872
NONHSAG015413,0.29603401
RP11-123C21.2,0.296063755
RP11-353N14.4,0.296069224
NONHSAG042653,0.296080196
RP11-277K23.1,0.296092788
CTD-2008P7.1,0.296098173
NONHSAG026737,0.296100248
RP11-93H12.4,0.296114946
NONHSAG036982,0.296116519
CTB-50L17.7,0.296121332
RP11-644F5.11,0.296126837
NONHSAG051914,0.296136781
NONHSAG041154,0.296138954
RP11-756H20.1,0.296139242
NONHSAG052604,0.296147157
RPI002_003563,0.296150412
AC018742.1,0.296159194
NONHSAG042210,0.296177145
RP11-119N19.1,0.296178261
RP11-339B21.9,0.29618078
NONHSAG016007,0.296188125
NONHSAG010157,0.296195488
RP4-662A9.2,0.296200282
NONHSAG034947,0.29622384
AC016751.3,0.296224645
DPH1,0.296236375
NONHSAG001291,0.296237877
NONHSAG007843,0.296239375
RPP14,0.296241531
MYL6P1,0.296255088
MEP1AP1,0.296281737
AC009133.12,0.296299792
RP11-501O2.3,0.29631012
RP11-815J4.4,0.296340741
NONHSAG028947,0.296343928
CRYZP1,0.296351473
NONHSAG017210,0.296358568
CTA-392C11.2,0.296364978
CTC-523E23.6,0.296387641
RP5-827O9.1,0.296400041
ZBED3-AS1,0.296406462
RP11-269F21.3,0.296410555
CTC-321K16.1,0.296418529
RP11-151E14.1,0.29644374
RP11-481A20.10,0.296446863
RP4-753D4.2,0.296454077
C16orf58,0.296470912
NONHSAG006603,0.296471138
NONHSAG026927,0.296479219
RP11-296L22.8,0.296486629
AC013444.1,0.296487638
NONHSAG032190,0.296493566
RP5-1125A11.4,0.296508656
ATP5F1P1,0.296520132
NONHSAG031426,0.29652727
RPI002_003383,0.296527413
RP11-584P21.2,0.296541589
AC017002.2,0.296543958
NONHSAG007223,0.296548
RP11-80G7.1,0.296556401
NONHSAG003185,0.296564768
RP11-459K23.2,0.296566566
NONHSAG055046,0.296567999
RP11-353N14.2,0.296570719
RP11-294O2.2,0.29657282
NONHSAG049538,0.296580873
NONHSAG052530,0.296581066
RP1-300I2.2,0.296581351
NONHSAG019022,0.296584787
NONHSAG003063,0.29659365
NONHSAG049396,0.296605774
PVRL3-AS1,0.296611313
NONHSAG035637,0.296612606
RP11-437J19.1,0.296620566
RP11-54A4.2,0.296626097
AP000439.1,0.296638769
RP11-381O7.3,0.296640285
NONHSAG028108,0.296648337
AC006987.4,0.296656087
CTB-140J7.2,0.296660063
NONHSAG000505,0.296665658
AP000469.2,0.296667449
NONHSAG043225,0.296667449
NONHSAG001080,0.296675228
AC064853.2,0.29668072
CTD-2561F5.1,0.296685736
NONHSAG032816,0.29669957
RP11-705O24.1,0.296715951
NONHSAG001225,0.296739229
NONHSAG033258,0.296746533
NONHSAG031498,0.296754999
NONHSAG033868,0.296764622
NONHSAG020922,0.296786474
AC073342.12,0.296794343
AC008592.4,0.296803538
NONHSAG011218,0.296808023
NONHSAG016704,0.2968137
NONHSAG051354,0.296822701
MTND5P13,0.296823464
SNRPN,0.296826887
ITFG1,0.296875979
RP11-431M7.3,0.296878783
NONHSAG009527,0.296887421
AC079742.4,0.296898922
NONHSAG015866,0.29690123
NONHSAG052547,0.296906707
NONHSAG042602,0.296917852
MRPL30,0.296958888
NONHSAG005167,0.296970073
NONHSAG013527,0.296975104
NONHSAG037835,0.296976705
RP11-109A6.2,0.296979664
CTC-329D1.2,0.296985444
NONHSAG013267,0.296986226
NONHSAG017246,0.297003099
WI2-85898F10.1,0.297014605
RP1-90J20.12,0.297014629
RP11-354O24.1,0.297023056
RP11-677I18.3,0.297024123
NONHSAG034974,0.297026009
CTB-30L5.1,0.29703197
RP11-122G11.1,0.29703333
NONHSAG024123,0.297036851
RP11-496N12.6,0.297038735
NONHSAG042686,0.297041215
NONHSAG021015,0.297050318
NONHSAG002553,0.29706555
NONHSAG004328,0.29707205
RP11-333E13.2,0.297073405
AC098973.1,0.297082177
NONHSAG041157,0.297083134
LINC00844,0.297091373
OGFR-AS1,0.297119589
CTD-2621I17.6,0.29714133
NONHSAG007900,0.297150882
KIAA1683,0.297157407
NONHSAG045208,0.29716412
RP11-109M19.3,0.297166608
RN7SL492P,0.297167364
NONHSAG036752,0.297170331
RP4-742J24.2,0.297171556
NONHSAG000663,0.297177696
NONHSAG004822,0.29719155
RP5-1158E12.2,0.297191636
RP11-243M5.1,0.29719512
RP5-1166F10.1,0.297200918
NONHSAG000099,0.297212796
RP11-423O2.1,0.297217541
NONHSAG037357,0.297226911
NONHSAG054536,0.297231032
NONHSAG038399,0.297241341
RP11-20B7.1,0.297246673
RP11-267L5.1,0.297250585
NONHSAG054864,0.297268966
RP11-98J23.2,0.297273239
NONHSAG052569,0.297276824
NONHSAG042693,0.297279861
RP11-468N14.10,0.297283087
MLF2,0.297285309
AC008280.1,0.297292971
NONHSAG005158,0.297313024
RP11-8L21.1,0.297318712
NONHSAG038950,0.297323404
RP11-48B3.4,0.297330092
NONHSAG006643,0.297334317
NONHSAG022817,0.297334385
SND1,0.297337223
RP11-319F12.2,0.297341987
NONHSAG050692,0.297348232
RP13-923O23.6,0.297363591
RP11-181B11.1,0.297365885
CTB-162E12.1,0.297380345
RP11-798K3.2,0.297386709
AP002530.2,0.297426205
RP4-809F4.1,0.297447368
NONHSAG023986,0.2974502
NONHSAG043031,0.297457145
TRIM34,0.297480117
RP11-748L13.6,0.29748097
NONHSAG010746,0.297499165
XX-FW83128A1.2,0.297500901
RP3-412A9.16,0.297505894
NONHSAG026840,0.297525843
FLG-AS1,0.297538197
RP11-107M16.2,0.297538197
NONHSAG037010,0.297539801
AC007179.1,0.297553711
RP11-474O21.5,0.297556342
RP11-1O2.1,0.297557389
NONHSAG037990,0.297559555
NONHSAG031324,0.297560114
RP11-223F20.2,0.29756852
RP11-405F3.4,0.297569664
RPI002_001170,0.29757446
NONHSAG022840,0.297576056
NOSTRIN,0.297585398
RP11-39K24.12,0.297590619
FAM13A-AS1,0.297591905
ZNF90P1,0.29759968
PSMA6P2,0.297601524
NONHSAG033897,0.297606264
NONHSAG022022,0.297608478
NONHSAG043035,0.297615646
NONHSAG019674,0.297622407
DGCR6,0.297634606
NONHSAG013843,0.297670769
AC009236.1,0.297673014
NONHSAG026326,0.297681822
RP11-499O7.7,0.297687124
NONHSAG051493,0.297688458
AC022182.1,0.297689692
NONHSAG015902,0.297697815
NONHSAG035486,0.297708375
NONHSAG052863,0.297713219
RP11-325L7.1,0.297716005
RP11-325L7.2,0.297716005
RP11-383F6.1,0.29771938
AC007349.7,0.297723209
NONHSAG042450,0.297730384
SYNE1-AS1,0.297745482
HAS3,0.297752165
AP001136.2,0.297758075
NONHSAG031372,0.297759733
RP11-452L6.1,0.297761508
RP11-354I13.1,0.297761907
AC084809.2,0.297763278
NONHSAG011584,0.297763696
TMEM5-AS1,0.297770939
NONHSAG007781,0.297774879
DAP,0.297778118
RP11-806L2.2,0.297778761
RP11-666A8.12,0.297781921
WDR73,0.297783816
RP11-35J10.4,0.297792284
CTB-3M24.3,0.297807475
SSH2,0.297817878
NONHSAG036403,0.297831434
CTD-2037L6.2,0.297845537
AC005235.1,0.297867166
ST6GALNAC6,0.297893629
CTC-548K16.1,0.297896902
RP11-174E22.2,0.297899184
AC012363.7,0.297908867
RP4-694A7.2,0.297910311
RP4-694A7.4,0.297910311
AC074011.2,0.297919032
RP11-561I11.4,0.297927212
NONHSAG027782,0.297935683
RP11-462B18.3,0.297944189
AC012065.5,0.297956862
CTD-3195I5.4,0.29796542
NONHSAG026484,0.297965722
CTB-27N1.1,0.297966291
AC012075.2,0.297966427
RP11-1103G16.1,0.297985817
NONHSAG024601,0.297987153
RP1-223B1.1,0.298021809
RP11-465M18.1,0.298021953
RP11-503I22.2,0.298027296
CTD-2586B10.1,0.29806176
NONHSAG053257,0.298065894
NONHSAG054807,0.298076753
NONHSAG044166,0.298077111
BTF3P12,0.298081698
NONHSAG005375,0.298083606
PSMD13,0.298089507
NONHSAG010185,0.298101792
NONHSAG055471,0.298115758
RP11-503L23.1,0.298119064
NONHSAG053400,0.298123117
AC005224.2,0.298125557
RP11-276E17.2,0.298128679
RP11-436P7.2,0.298149982
LINC00626,0.298154663
NONHSAG023750,0.298168305
AC005358.3,0.298181821
RP11-94B19.5,0.298185582
RP11-776H12.1,0.298187243
RP11-436K8.1,0.298187243
RP4-598G3.1,0.298194976
NONHSAG018041,0.298200581
NONHSAG052090,0.298201199
C1DP1,0.298205246
AC012507.3,0.298216258
LTV1P1,0.298222335
RRBP1,0.298224753
AP001626.1,0.298229953
AC009495.2,0.298251755
RP11-12M5.4,0.29825729
RP11-58K22.1,0.298274331
BRD7P6,0.298279331
NONHSAG043593,0.298302935
NONHSAG040906,0.298315086
RPL12P34,0.298324981
NONHSAG034457,0.298371188
CTA-796E4.3,0.298397848
MIR7-3HG,0.298416025
USH1C,0.298419537
RP11-346J10.1,0.298420074
NONHSAG007148,0.298428945
NONHSAG038020,0.298431292
RP11-5C23.1,0.298433257
AC068831.3,0.298438184
RP11-267N12.2,0.298443141
RP11-244N20.7,0.298451513
C10orf71-AS1,0.298463864
DPP8,0.298472161
RP11-685G9.4,0.298474178
RP11-524F11.2,0.298481899
RP11-227F19.1,0.298486376
RP11-404I7.2,0.298489857
RP11-398J10.2,0.298548019
NONHSAG041322,0.298551943
RP5-945F2.3,0.298566981
RPI002_007372,0.298584167
NONHSAG053297,0.298584678
NONHSAG003908,0.298594076
RP11-111J6.2,0.298600957
DAD1,0.298602209
RP11-598F7.6,0.298604809
NONHSAG015702,0.298616473
NONHSAG026847,0.298631794
RP11-189E14.3,0.298645024
SETP11,0.298665819
RP11-369F10.2,0.29866832
NONHSAG023199,0.298689674
THBS4,0.298713507
NONHSAG039884,0.298724087
AC096670.3,0.298729974
RP11-664D1.1,0.298743015
RP11-48O20.4,0.298743664
AC002451.3,0.298743936
NONHSAG019935,0.298744544
TMEM14C,0.298746819
RP11-272B17.1,0.298752106
NONHSAG033327,0.298753156
RP3-323N1.2,0.298765725
RP11-111A24.2,0.298776106
ACVR2B-AS1,0.298787927
DNAJB2,0.298820724
GAS5-AS1,0.298830326
RP11-265N6.1,0.298835224
RP4-633O19__A.1,0.298840898
RP11-669E14.6,0.298850893
MFSD8,0.298850941
NONHSAG040154,0.298853239
NONHSAG047924,0.298860635
AC009502.4,0.298876772
RP11-83B20.1,0.298898445
NONHSAG051905,0.298913754
NONHSAG005902,0.298916687
CLEC7A,0.298917507
RP1-37C10.3,0.298929323
NONHSAG029307,0.298936537
RP11-288C17.1,0.298945467
NONHSAG009298,0.298952449
AC099048.1,0.298957301
CTD-2194L12.2,0.298958767
PHEX-AS1,0.298969811
NONHSAG043283,0.298970321
LINC00173,0.298981279
RP11-809C9.2,0.298981279
GSTA6P,0.298982011
NONHSAG056031,0.298985988
NONHSAG043002,0.299001785
RP11-876N24.5,0.29900459
NONHSAG042168,0.299026786
RP4-613B23.1,0.299028192
NONHSAG049297,0.299039322
NONHSAG007122,0.299061158
NONHSAG049923,0.29907246
AC013472.4,0.29907297
RP11-127O4.3,0.29909116
ZCCHC10,0.299102223
NONHSAG054399,0.299102348
APC,0.299105008
RP1-140A9.1,0.299127837
NONHSAG048995,0.299135722
ZSCAN12P1,0.299140662
NONHSAG031619,0.299153335
KB-1836B5.1,0.299166552
MACROD2-AS1,0.299169088
NONHSAG001143,0.299177109
NONHSAG032648,0.299186284
NONHSAG027957,0.299187346
NONHSAG035493,0.299188353
METTL8,0.299220648
NONHSAG037168,0.299223297
RP11-9G1.3,0.299223585
RPI002_004084,0.299228729
RP11-81N13.1,0.29922978
NONHSAG051046,0.299254255
CTD-2561J22.5,0.299264189
RP11-353N4.5,0.299280731
RP11-703H8.9,0.299288914
ZNF528,0.299289765
RP11-443C10.2,0.299296368
RP11-655C2.3,0.299297435
AC008691.1,0.299298684
RP1-241P17.1,0.2993008
PCGF5,0.299307268
NONHSAG009077,0.299309948
NONHSAG042478,0.299320552
NONHSAG032177,0.299327783
RP11-397E7.2,0.299334701
NONHSAG021117,0.299354547
CTC-548K16.5,0.299371192
RP11-381I15.1,0.299373238
RPP30,0.299381051
RP11-165N19.4,0.29938193
NONHSAG048482,0.29940631
NONHSAG042700,0.299407618
NONHSAG039983,0.299415465
ENTPD1-AS1,0.299434725
RP11-30K9.4,0.299437441
NONHSAG051918,0.299442917
NONHSAG012142,0.299443279
