lncRNA,score,rank
NONMMUG028138,0.304114301,14445
Nphs1as,0.304093324,14446
NONMMUG026674,0.304088109,14447
RP23-175C13.5,0.304081299,14448
NONMMUG045765,0.304079073,14449
NONMMUG000636,0.304078648,14450
Gm15395,0.304075026,14451
RPI002_012406,0.304064177,14452
NONMMUG038475,0.304043634,14453
NONMMUG040949,0.304040759,14454
NONMMUG044059,0.304038165,14455
NONMMUG029527,0.304036854,14456
NONMMUG033724,0.304033443,14457
NONMMUG015637,0.304030776,14458
NONMMUG027455,0.30401593,14459
NONMMUG021322,0.303962615,14460
NONMMUG032343,0.303960427,14461
NONMMUG001183,0.303916484,14462
NONMMUG021680,0.303895566,14463
NONMMUG032542,0.303889172,14464
NONMMUG030911,0.303882337,14465
NONMMUG011678,0.303880196,14466
NONMMUG014016,0.303879631,14467
NONMMUG011163,0.303873444,14468
NONMMUG023439,0.303863039,14469
NONMMUG039941,0.303854261,14470
NONMMUG011903,0.303854243,14471
NONMMUG016166,0.303850108,14472
Gm15413,0.303840175,14473
NONMMUG030106,0.303837114,14474
4933426K07Rik,0.303817144,14475
NONMMUG015652,0.303812707,14476
NONMMUG016779,0.303803039,14477
NONMMUG018376,0.303802467,14478
NONMMUG003820,0.303792087,14479
NONMMUG022780,0.303789342,14480
NONMMUG019228,0.303786752,14481
NONMMUG021054,0.303768676,14482
NONMMUG023131,0.303760548,14483
NONMMUG014415,0.303755058,14484
NONMMUG043305,0.303752505,14485
NONMMUG040036,0.303739122,14486
Gm15208,0.30371994,14487
NONMMUG004253,0.303700626,14488
AL645646.1,0.303689853,14489
NONMMUG023887,0.303668873,14490
Gm11610,0.303665046,14491
NONMMUG032512,0.303656276,14492
NONMMUG012497,0.303638512,14493
AL732527.1,0.303634604,14494
NONMMUG023575,0.303633249,14495
E230016K23Rik,0.303626796,14496
NONMMUG027011,0.303613563,14497
NONMMUG012338,0.303611755,14498
NONMMUG039390,0.303604602,14499
NONMMUG031193,0.303601661,14500
NONMMUG041286,0.303590206,14501
NONMMUG001525,0.30358598,14502
NONMMUG002550,0.303579824,14503
NONMMUG019282,0.303577144,14504
Gm15218,0.303570412,14505
NONMMUG005559,0.303564946,14506
NONMMUG042017,0.303559796,14507
4930412B13Rik,0.303559382,14508
NONMMUG004971,0.303550079,14509
NONMMUG008514,0.30352027,14510
4933426D04Rik,0.30351477,14511
NONMMUG005318,0.303514119,14512
NONMMUG021164,0.303511529,14513
NONMMUG011782,0.303511249,14514
NONMMUG006779,0.303508745,14515
NONMMUG040394,0.303496709,14516
NONMMUG043204,0.3034797,14517
NONMMUG023343,0.303477678,14518
NONMMUG025375,0.303473263,14519
NONMMUG007236,0.303455474,14520
NONMMUG007614,0.303442404,14521
NONMMUG045120,0.303441368,14522
NONMMUG032517,0.303431086,14523
NONMMUG030486,0.303417505,14524
NONMMUG002402,0.303412096,14525
NONMMUG014008,0.303412063,14526
NONMMUG044787,0.303401579,14527
NONMMUG001099,0.303396332,14528
NONMMUG001851,0.303394387,14529
NONMMUG008420,0.303390612,14530
NONMMUG003615,0.30338716,14531
NONMMUG011462,0.30337079,14532
RPI002_013989,0.303367313,14533
Gm13845,0.303362009,14534
NONMMUG043752,0.303352771,14535
NONMMUG016290,0.303330465,14536
NONMMUG041392,0.303315891,14537
NONMMUG045660,0.303311412,14538
NONMMUG021772,0.303292128,14539
NONMMUG045273,0.303281968,14540
NONMMUG041991,0.303275866,14541
NONMMUG023529,0.303274335,14542
NONMMUG005905,0.303273642,14543
NONMMUG038896,0.303261897,14544
RPI002_013798,0.303261822,14545
NONMMUG040077,0.303254116,14546
NONMMUG009285,0.303252855,14547
NONMMUG015331,0.303188523,14548
NONMMUG009627,0.303183862,14549
NONMMUG020627,0.30316978,14550
NONMMUG000781,0.303161382,14551
NONMMUG016489,0.303155728,14552
NONMMUG002203,0.303121865,14553
NONMMUG009811,0.303115354,14554
NONMMUG016267,0.303097777,14555
NONMMUG016483,0.303090546,14556
NONMMUG042657,0.303049912,14557
NONMMUG043357,0.303023256,14558
NONMMUG014532,0.303023138,14559
NONMMUG043246,0.302965856,14560
NONMMUG030113,0.302939591,14561
NONMMUG001220,0.302938149,14562
NONMMUG015671,0.302921346,14563
NONMMUG038214,0.302915872,14564
NONMMUG032513,0.30290681,14565
NONMMUG000736,0.302878342,14566
4931440J10Rik,0.302877431,14567
NONMMUG041041,0.302876463,14568
NONMMUG020884,0.302862118,14569
NONMMUG029653,0.302856537,14570
Gm12766,0.302841928,14571
NONMMUG041958,0.302839509,14572
NONMMUG022882,0.302834362,14573
NONMMUG007807,0.302818807,14574
NONMMUG037246,0.302815905,14575
RP23-407D18.1,0.302815837,14576
AC136976.1,0.302814557,14577
NONMMUG015616,0.302804283,14578
NONMMUG016922,0.30279102,14579
NONMMUG039496,0.302777287,14580
NONMMUG000330,0.302775579,14581
CT009715.1,0.302761585,14582
NONMMUG030870,0.302759357,14583
NONMMUG023588,0.302750391,14584
NONMMUG010144,0.30274453,14585
NONMMUG016171,0.30273571,14586
Gm15572,0.302716457,14587
NONMMUG020236,0.302709953,14588
NONMMUG011872,0.302698425,14589
NONMMUG009135,0.302627933,14590
NONMMUG035034,0.302621471,14591
NONMMUG011673,0.302611222,14592
NONMMUG020764,0.302601663,14593
NONMMUG034787,0.302585647,14594
NONMMUG038471,0.302581203,14595
AC153872.1,0.302567034,14596
NONMMUG014373,0.302536204,14597
NONMMUG021075,0.302529238,14598
NONMMUG031817,0.302502493,14599
NONMMUG026496,0.302465091,14600
Gm3191,0.302462114,14601
NONMMUG035213,0.302455117,14602
4930512H18Rik,0.302453896,14603
NONMMUG043576,0.302450992,14604
NONMMUG024300,0.302437336,14605
NONMMUG015741,0.302434226,14606
NONMMUG029599,0.302433508,14607
RPI002_009985,0.302430926,14608
NONMMUG029394,0.302429119,14609
NONMMUG014411,0.302416032,14610
NONMMUG043120,0.302403106,14611
NONMMUG043886,0.302389102,14612
NONMMUG037329,0.30237381,14613
NONMMUG035678,0.302373199,14614
RPI002_012249,0.302370967,14615
8430419K02Rik,0.3023621,14616
NONMMUG011119,0.302360705,14617
NONMMUG028562,0.302341835,14618
NONMMUG020552,0.302329891,14619
NONMMUG003823,0.302329347,14620
Gm14546,0.302316697,14621
NONMMUG009849,0.302313801,14622
AC142101.1,0.302309937,14623
NONMMUG016258,0.302305076,14624
RPI001_820219,0.30230056,14625
NONMMUG019229,0.302266125,14626
NONMMUG020983,0.302263942,14627
NONMMUG026184,0.302260031,14628
NONMMUG041514,0.302255752,14629
NONMMUG020504,0.302246297,14630
NONMMUG024761,0.302224174,14631
NONMMUG016543,0.302223704,14632
NONMMUG040762,0.302221013,14633
NONMMUG042274,0.302209972,14634
Gm15566,0.302190983,14635
NONMMUG002162,0.302174655,14636
NONMMUG006631,0.302174272,14637
NONMMUG037750,0.302135088,14638
NONMMUG032720,0.302132993,14639
AL591113.1,0.302110721,14640
NONMMUG019926,0.302108754,14641
NONMMUG043337,0.302094042,14642
NONMMUG003732,0.302081449,14643
NONMMUG035969,0.30205921,14644
NONMMUG019150,0.302047718,14645
NONMMUG015689,0.302043041,14646
NONMMUG032730,0.30201215,14647
NONMMUG006334,0.301978486,14648
NONMMUG015283,0.301968879,14649
NONMMUG029269,0.301966932,14650
NONMMUG035434,0.301965254,14651
AC119212.1,0.301937936,14652
NONMMUG012313,0.301931263,14653
NONMMUG009402,0.301926614,14654
NONMMUG041065,0.301916968,14655
NONMMUG011715,0.3019051,14656
NONMMUG036948,0.301904102,14657
NONMMUG043764,0.301877737,14658
NONMMUG004086,0.301873841,14659
NONMMUG017812,0.301857328,14660
NONMMUG016293,0.301857192,14661
AC154675.1,0.301854322,14662
NONMMUG017740,0.301833417,14663
Gm20395,0.301825433,14664
NONMMUG020342,0.301824021,14665
Gm12861,0.301808132,14666
4930593A02Rik,0.301804863,14667
NONMMUG015495,0.301797784,14668
NONMMUG014957,0.301796016,14669
NONMMUG027497,0.301781462,14670
NONMMUG041518,0.301781142,14671
Gm14233,0.301768355,14672
NONMMUG040707,0.301747674,14673
NONMMUG038907,0.301735177,14674
Gm13252,0.301729957,14675
NONMMUG033776,0.301720554,14676
NONMMUG036339,0.301678601,14677
NONMMUG040616,0.301673461,14678
NONMMUG014119,0.301673133,14679
NONMMUG001746,0.301669249,14680
NONMMUG041360,0.301630608,14681
NONMMUG043490,0.301616253,14682
RPI002_012389,0.301607268,14683
NONMMUG038141,0.301593926,14684
NONMMUG009145,0.301559277,14685
NONMMUG032599,0.301556352,14686
NONMMUG004073,0.30155218,14687
NONMMUG003003,0.301551894,14688
NONMMUG033693,0.301533061,14689
NONMMUG011906,0.301529558,14690
NONMMUG001907,0.301516228,14691
NONMMUG044791,0.301515408,14692
NONMMUG002061,0.301507853,14693
Gm12108,0.301491361,14694
NONMMUG027518,0.301489997,14695
NONMMUG043474,0.301468401,14696
NONMMUG017493,0.301464339,14697
NONMMUG010818,0.3014485,14698
NONMMUG011317,0.301440722,14699
NONMMUG002909,0.30143626,14700
NONMMUG043615,0.301427262,14701
NONMMUG032851,0.30140231,14702
NONMMUG035418,0.301397338,14703
NONMMUG012078,0.301391177,14704
NONMMUG030703,0.301390151,14705
Gm10701,0.301386493,14706
CT033751.2,0.301385804,14707
NONMMUG001631,0.301381428,14708
Gm14866,0.301368561,14709
NONMMUG013792,0.301365611,14710
NONMMUG042889,0.301356528,14711
AC122004.1,0.30133685,14712
NONMMUG032781,0.301333946,14713
A930011G23Rik,0.301326125,14714
NONMMUG036220,0.301311484,14715
Gm16266,0.301302355,14716
NONMMUG020782,0.301258521,14717
NONMMUG008258,0.301244345,14718
NONMMUG025392,0.301238407,14719
NONMMUG038796,0.301237435,14720
NONMMUG045228,0.301237383,14721
NONMMUG007222,0.301235657,14722
RPI002_013364,0.301231,14723
NONMMUG020389,0.30121528,14724
NONMMUG027045,0.301214528,14725
4921534H16Rik,0.301208442,14726
NONMMUG041801,0.301204178,14727
NONMMUG042103,0.301185517,14728
NONMMUG022733,0.301160979,14729
NONMMUG028582,0.301155387,14730
NONMMUG013531,0.301151579,14731
NONMMUG008804,0.301140082,14732
NONMMUG020987,0.301136443,14733
Gm13627,0.301136178,14734
NONMMUG034647,0.301126355,14735
NONMMUG000953,0.301122794,14736
NONMMUG005761,0.301122576,14737
NONMMUG042648,0.301115587,14738
NONMMUG013022,0.301114345,14739
NONMMUG005221,0.301074234,14740
NONMMUG001928,0.301068415,14741
NONMMUG006185,0.301067343,14742
NONMMUG033024,0.301061898,14743
NONMMUG020415,0.3010554,14744
Gm13120,0.301041584,14745
NONMMUG023210,0.301035506,14746
NONMMUG010257,0.301032457,14747
NONMMUG009642,0.301013357,14748
NONMMUG024268,0.301010657,14749
NONMMUG035931,0.301008849,14750
NONMMUG014509,0.301006243,14751
NONMMUG028381,0.301005881,14752
NONMMUG026224,0.30100125,14753
NONMMUG022867,0.301000067,14754
NONMMUG022937,0.300999888,14755
Gm16167,0.300998425,14756
NONMMUG016354,0.300998059,14757
NONMMUG020370,0.300991174,14758
NONMMUG025445,0.30098727,14759
NONMMUG034834,0.300985451,14760
NONMMUG003024,0.300984673,14761
NONMMUG021167,0.30097784,14762
NONMMUG014380,0.300976427,14763
Gm11752,0.300972083,14764
NONMMUG023042,0.300965657,14765
NONMMUG014577,0.300951128,14766
NONMMUG033198,0.300940925,14767
NONMMUG026498,0.300931788,14768
NONMMUG000295,0.300918982,14769
NONMMUG023333,0.30091295,14770
NONMMUG013804,0.300912906,14771
NONMMUG041188,0.300883256,14772
RPI002_010418,0.300881602,14773
NONMMUG019287,0.300881209,14774
NONMMUG015235,0.300871648,14775
NONMMUG024140,0.300865464,14776
NONMMUG041326,0.300860281,14777
NONMMUG042133,0.300858724,14778
NONMMUG006772,0.300828738,14779
RPI002_013021,0.300821693,14780
NONMMUG010593,0.300815078,14781
RPI002_011478,0.300811823,14782
NONMMUG045275,0.300798184,14783
RPI002_011762,0.300786785,14784
NONMMUG032977,0.300782367,14785
NONMMUG032400,0.300764085,14786
NONMMUG009522,0.300763573,14787
NONMMUG013983,0.300754407,14788
NONMMUG001246,0.300753322,14789
NONMMUG021825,0.300752427,14790
NONMMUG026802,0.300746639,14791
NONMMUG013468,0.3007414,14792
NONMMUG000531,0.300719704,14793
NONMMUG015237,0.300719268,14794
NONMMUG028667,0.300700004,14795
NONMMUG029671,0.300695617,14796
NONMMUG040577,0.300694471,14797
Gm13200,0.300692894,14798
NONMMUG002858,0.300685039,14799
NONMMUG020885,0.300682026,14800
NONMMUG012837,0.300674449,14801
NONMMUG001113,0.300672031,14802
NONMMUG004260,0.300664708,14803
NONMMUG022072,0.300645554,14804
NONMMUG003507,0.300638186,14805
NONMMUG023409,0.300634504,14806
NONMMUG015599,0.300605644,14807
NONMMUG044169,0.300600927,14808
NONMMUG009638,0.30059786,14809
NONMMUG021332,0.300590581,14810
NONMMUG042143,0.300553034,14811
NONMMUG013060,0.300544977,14812
NONMMUG032753,0.30053846,14813
NONMMUG034355,0.300533931,14814
NONMMUG005407,0.300529542,14815
NONMMUG014906,0.300529431,14816
1700031A10Rik,0.300527546,14817
RPI002_009047,0.300520635,14818
NONMMUG035113,0.300511515,14819
NONMMUG017763,0.300511348,14820
NONMMUG002353,0.300493842,14821
NONMMUG022945,0.300491271,14822
NONMMUG024883,0.300490359,14823
NONMMUG020847,0.300477689,14824
NONMMUG004973,0.300449817,14825
NONMMUG044019,0.300446287,14826
NONMMUG044730,0.300445945,14827
NONMMUG003155,0.300436083,14828
NONMMUG015687,0.300429717,14829
NONMMUG017121,0.300427929,14830
NONMMUG041968,0.300427576,14831
NONMMUG045504,0.300421686,14832
NONMMUG033171,0.300407937,14833
NONMMUG014909,0.300389823,14834
RPI002_010195,0.300386947,14835
NONMMUG001130,0.30038185,14836
NONMMUG043585,0.300381585,14837
NONMMUG000360,0.300370651,14838
Gm11513,0.30036985,14839
NONMMUG019873,0.300348308,14840
NONMMUG002433,0.300343466,14841
NONMMUG024840,0.30034002,14842
NONMMUG025432,0.300336403,14843
NONMMUG037796,0.300330006,14844
RPI002_012162,0.300327122,14845
NONMMUG027374,0.300321603,14846
NONMMUG013930,0.300320822,14847
NONMMUG012971,0.300319008,14848
NONMMUG031945,0.300317861,14849
NONMMUG035498,0.300272246,14850
NONMMUG011640,0.300264048,14851
Gm20636,0.300253512,14852
NONMMUG006155,0.300241841,14853
NONMMUG022630,0.300239785,14854
NONMMUG025353,0.300231407,14855
NONMMUG008952,0.30022339,14856
NONMMUG023963,0.300218486,14857
NONMMUG007770,0.300205086,14858
NONMMUG037546,0.300204363,14859
NONMMUG002153,0.300193342,14860
NONMMUG041533,0.300190705,14861
NONMMUG010307,0.300184966,14862
NONMMUG001322,0.300181882,14863
Gm13584,0.300172493,14864
NONMMUG001350,0.30015063,14865
NONMMUG007757,0.300148733,14866
RPI002_012195,0.300142973,14867
NONMMUG045679,0.300142705,14868
NONMMUG040817,0.300142562,14869
Gm17036,0.300140147,14870
NONMMUG000377,0.300139256,14871
NONMMUG034138,0.300121393,14872
NONMMUG017952,0.300108648,14873
NONMMUG016902,0.300105722,14874
NONMMUG039708,0.300103177,14875
NONMMUG035214,0.300099044,14876
NONMMUG010852,0.300096197,14877
NONMMUG011795,0.300086119,14878
NONMMUG045234,0.300079417,14879
NONMMUG017353,0.300076749,14880
NONMMUG029390,0.300067311,14881
NONMMUG037469,0.300062826,14882
NONMMUG043116,0.300047505,14883
Gm16068,0.300042094,14884
NONMMUG015190,0.299986429,14885
NONMMUG025121,0.299982627,14886
NONMMUG003674,0.299967248,14887
NONMMUG004298,0.29996445,14888
NONMMUG041674,0.299954319,14889
Gm15063,0.299954166,14890
NONMMUG001734,0.29994804,14891
NONMMUG043717,0.299941226,14892
RPI002_012314,0.299934718,14893
NONMMUG043448,0.299911579,14894
NONMMUG022734,0.29990804,14895
NONMMUG029198,0.299902667,14896
NONMMUG002596,0.299887516,14897
Gm6044,0.29988588,14898
NONMMUG040149,0.299875486,14899
NONMMUG030590,0.29985194,14900
NONMMUG002921,0.299843252,14901
NONMMUG035569,0.299830503,14902
NONMMUG033937,0.299824688,14903
NONMMUG017399,0.299813186,14904
NONMMUG003734,0.299809943,14905
C030047K22Rik,0.299808465,14906
NONMMUG023229,0.29979953,14907
NONMMUG014203,0.299786624,14908
NONMMUG035253,0.299747394,14909
NONMMUG010403,0.299739046,14910
NONMMUG009087,0.299737801,14911
NONMMUG024074,0.299701609,14912
NONMMUG013300,0.299701571,14913
NONMMUG044655,0.299692843,14914
RPI002_010939,0.29968163,14915
NONMMUG007984,0.29966496,14916
NONMMUG009366,0.29966254,14917
NONMMUG017422,0.299661378,14918
NONMMUG017492,0.29964588,14919
NONMMUG032393,0.299645045,14920
NONMMUG016460,0.29963036,14921
NONMMUG031651,0.299615098,14922
NONMMUG004300,0.299615042,14923
RPI002_009203,0.299605454,14924
NONMMUG026945,0.299591344,14925
NONMMUG045052,0.299585794,14926
NONMMUG038732,0.29958443,14927
NONMMUG029011,0.299583743,14928
NONMMUG040747,0.299565967,14929
NONMMUG030074,0.299563172,14930
NONMMUG020479,0.299555479,14931
Gm11697,0.299553008,14932
NONMMUG016518,0.299545602,14933
NONMMUG018387,0.299539894,14934
NONMMUG036627,0.29951794,14935
NONMMUG000625,0.299508815,14936
NONMMUG002727,0.299507846,14937
NONMMUG012514,0.299498675,14938
NONMMUG000761,0.299496232,14939
NONMMUG021550,0.299484116,14940
NONMMUG034877,0.299477635,14941
NONMMUG012080,0.299476592,14942
NONMMUG005024,0.299460605,14943
NONMMUG034451,0.299446018,14944
AC136453.1,0.299440511,14945
NONMMUG016295,0.299439838,14946
NONMMUG038788,0.299427364,14947
NONMMUG000413,0.299404261,14948
NONMMUG003962,0.299400787,14949
NONMMUG000764,0.299398555,14950
NONMMUG021175,0.299371144,14951
NONMMUG038074,0.299368283,14952
NONMMUG004628,0.299333259,14953
NONMMUG036493,0.299328546,14954
5730480H06Rik,0.29932838,14955
Gm12532,0.299322865,14956
NONMMUG004564,0.299321782,14957
NONMMUG018699,0.299301228,14958
NONMMUG042580,0.299283111,14959
Gm16534,0.299277658,14960
Gm13187,0.299276804,14961
NONMMUG014503,0.299233869,14962
NONMMUG039540,0.299209307,14963
RP23-263M10.13,0.299202508,14964
NONMMUG009424,0.299157007,14965
NONMMUG004666,0.299152283,14966
NONMMUG008714,0.299143127,14967
NONMMUG034250,0.299136154,14968
NONMMUG010325,0.299123129,14969
NONMMUG003579,0.299110882,14970
NONMMUG004398,0.299110008,14971
NONMMUG006194,0.29910936,14972
NONMMUG007378,0.299087947,14973
NONMMUG041500,0.2990733,14974
NONMMUG024537,0.299059457,14975
NONMMUG046358,0.299052494,14976
NONMMUG001093,0.299048279,14977
NONMMUG042818,0.299036288,14978
NONMMUG008565,0.299025672,14979
NONMMUG012736,0.299019,14980
NONMMUG009414,0.299000511,14981
NONMMUG020897,0.298994704,14982
NONMMUG043549,0.298966106,14983
NONMMUG009436,0.298960474,14984
NONMMUG032854,0.298959821,14985
Gm11616,0.298953136,14986
NONMMUG035016,0.298949099,14987
NONMMUG043818,0.298939328,14988
NONMMUG026570,0.298937747,14989
NONMMUG008910,0.298923166,14990
NONMMUG032054,0.298914562,14991
NONMMUG033826,0.298902991,14992
NONMMUG013050,0.298891047,14993
NONMMUG012847,0.298881125,14994
NONMMUG035972,0.298879443,14995
NONMMUG035514,0.298876682,14996
NONMMUG002898,0.2988525,14997
NONMMUG031722,0.298844992,14998
Gm12239,0.298820716,14999
1700062I23Rik,0.298814951,15000
NONMMUG017002,0.298801937,15001
NONMMUG034717,0.298794922,15002
NONMMUG020814,0.298794384,15003
NONMMUG017403,0.298791321,15004
NONMMUG018380,0.298773818,15005
NONMMUG009568,0.29877016,15006
NONMMUG031855,0.298765638,15007
NONMMUG042637,0.298755194,15008
NONMMUG008366,0.298738022,15009
Gm13097,0.29872491,15010
NONMMUG041995,0.298707647,15011
NONMMUG023912,0.29870571,15012
NONMMUG018017,0.29870399,15013
CT025592.1,0.298696848,15014
NONMMUG000817,0.298696508,15015
NONMMUG032049,0.298687836,15016
NONMMUG012272,0.298667871,15017
NONMMUG000261,0.298659037,15018
NONMMUG029231,0.298621341,15019
NONMMUG000942,0.298620035,15020
NONMMUG027012,0.298612493,15021
NONMMUG023453,0.298607338,15022
NONMMUG011607,0.298598067,15023
NONMMUG003338,0.298595745,15024
NONMMUG033086,0.298594071,15025
NONMMUG043096,0.298585085,15026
Gm14717,0.298580468,15027
NONMMUG006819,0.298576354,15028
NONMMUG011333,0.298571727,15029
RP24-158L2.1,0.298568213,15030
NONMMUG001717,0.298561284,15031
NONMMUG028857,0.298547303,15032
NONMMUG035212,0.298546394,15033
NONMMUG016738,0.29854356,15034
NONMMUG000940,0.298507982,15035
Gm11611,0.298494463,15036
NONMMUG026884,0.298483709,15037
NONMMUG044531,0.298483527,15038
NONMMUG035802,0.298476345,15039
NONMMUG034275,0.298473544,15040
NONMMUG004340,0.298469858,15041
NONMMUG011860,0.298464632,15042
Gm14488,0.298445699,15043
NONMMUG002146,0.298436653,15044
